RECLOC,CREATION_DTZ,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,OD_BROKEN_IND,PAX_CNT,CVM,CONN_TIME_MINS
8667,2027-10-04,Y,0,TZJ,PSX,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,2,1.129969999,
8668,2027-10-04,Y,14,CIA,QRD,AZ20271101CIATPH16338,2027-11-01,CIA,TPH,16338,2027-11-01 7:48,2027-11-01 12:58,2027-11-01 10:48,2027-11-01 17:58,0,1,5.419709851,
8668,2027-10-04,Y,11,QRD,CIA,AZ20271020QRDTPH8166,2027-10-20,QRD,TPH,8166,2027-10-20 22:53,2027-10-21 2:15,2027-10-21 3:53,2027-10-21 7:15,0,1,5.419709851,
8668,2027-10-04,Y,11,QRD,CIA,AZ20271020TPHCIA10284,2027-10-20,TPH,CIA,10284,2027-10-21 4:51,2027-10-21 14:11,2027-10-21 9:51,2027-10-21 17:11,0,1,5.419709851,156
8668,2027-10-04,Y,14,CIA,QRD,AZ20271101TPHQRD1370,2027-11-01,TPH,QRD,1370,2027-11-01 15:47,2027-11-01 19:13,2027-11-01 20:47,2027-11-02 0:13,0,1,5.419709851,169
8669,2027-09-26,Y,12,NWY,VUY,AZ20271025NWYTPH11552,2027-10-25,NWY,TPH,11552,2027-10-25 19:57,2027-10-25 23:38,2027-10-26 0:57,2027-10-26 4:38,0,1,1.851000011,
8669,2027-09-26,Y,10,VUY,NWY,AZ20271021TPHNWY10061,2027-10-21,TPH,NWY,10061,2027-10-21 18:19,2027-10-21 21:56,2027-10-21 23:19,2027-10-22 2:56,0,1,1.851000011,56
8669,2027-09-26,Y,12,NWY,VUY,AZ20271025TPHVUY10006,2027-10-25,TPH,VUY,10006,2027-10-26 1:09,2027-10-26 1:35,2027-10-26 6:09,2027-10-26 7:35,0,1,1.851000011,91
8669,2027-09-26,Y,10,VUY,NWY,AZ20271021VUYTPH3289,2027-10-21,VUY,TPH,3289,2027-10-21 14:59,2027-10-21 17:23,2027-10-21 20:59,2027-10-21 22:23,0,1,1.851000011,
8670,2027-09-26,C,8,CEF,TPH,AZ20271020CEFTPH3898,2027-10-20,CEF,TPH,3898,2027-10-20 20:56,2027-10-20 22:51,2027-10-21 1:56,2027-10-21 3:51,0,1,6.247927513,
8670,2027-09-26,C,8,TPH,ALN,AZ20271021TPHALN18534,2027-10-21,TPH,ALN,18534,2027-10-22 1:11,2027-10-22 4:18,2027-10-22 6:11,2027-10-22 10:18,0,1,6.247927513,
8671,2027-10-04,Y,21,RBR,TPH,AZ20271021RBRTPH7756,2027-10-21,RBR,TPH,7756,2027-10-21 20:18,2027-10-21 22:58,2027-10-22 2:18,2027-10-22 3:58,0,1,7.08300024271011e-02,
8672,2027-05-18,Y,4,ALN,EBG,AZ20270908ALNTPH6238,2027-09-08,ALN,TPH,6238,2027-09-08 12:09,2027-09-08 16:55,2027-09-08 18:09,2027-09-08 21:55,0,1,3.804964987,
8672,2027-05-18,Y,11,EBG,ALN,AZ20271021EBGTPH18974,2027-10-21,EBG,TPH,18974,2027-10-21 22:17,2027-10-21 23:48,2027-10-22 2:17,2027-10-22 4:48,0,1,3.804964987,
8672,2027-05-18,Y,11,EBG,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,3.804964987,88
8672,2027-05-18,Y,4,ALN,EBG,AZ20270908TPHEBG1918,2027-09-08,TPH,EBG,1918,2027-09-08 17:52,2027-09-08 21:10,2027-09-08 22:52,2027-09-09 1:10,0,1,3.804964987,57
8673,2027-09-10,Y,12,NAD,QRD,AZ20271021NADTPH10482,2027-10-21,NAD,TPH,10482,2027-10-21 10:41,2027-10-21 12:50,2027-10-21 15:41,2027-10-21 17:50,0,1,2.863802849,
8673,2027-09-10,Y,0,QRD,NAD,AZ20271026QRDTPH8166,2027-10-26,QRD,TPH,8166,2027-10-26 22:53,2027-10-27 2:15,2027-10-27 3:53,2027-10-27 7:15,0,1,2.863802849,
8673,2027-09-10,Y,0,QRD,NAD,AZ20271026TPHNAD10818,2027-10-26,TPH,NAD,10818,2027-10-27 3:37,2027-10-27 5:54,2027-10-27 8:37,2027-10-27 10:54,0,1,2.863802849,82
8673,2027-09-10,Y,12,NAD,QRD,AZ20271021TPHQRD1370,2027-10-21,TPH,QRD,1370,2027-10-21 15:47,2027-10-21 19:13,2027-10-21 20:47,2027-10-22 0:13,0,1,2.863802849,177
8674,2027-09-14,Y,22,HHO,NAD,AZ20271022HHOTPH19626,2027-10-22,HHO,TPH,19626,2027-10-22 14:27,2027-10-22 20:01,2027-10-22 19:27,2027-10-23 1:01,0,2,2.445927512,
8674,2027-09-14,Y,22,HHO,NAD,AZ20271022TPHNAD5528,2027-10-22,TPH,NAD,5528,2027-10-22 21:32,2027-10-22 23:49,2027-10-23 2:32,2027-10-23 4:49,0,2,2.445927512,91
8675,2027-05-06,Y,21,CIA,LIZ,AZ20271020CIATPH16338,2027-10-20,CIA,TPH,16338,2027-10-20 7:48,2027-10-20 12:58,2027-10-20 10:48,2027-10-20 17:58,0,3,5.694375299,
8675,2027-05-06,Y,18,LIZ,CIA,AZ20271029LIZTPH18529,2027-10-29,LIZ,TPH,18529,2027-10-29 23:45,2027-10-30 1:32,2027-10-30 3:45,2027-10-30 6:32,0,3,5.694375299,
8675,2027-05-06,Y,18,LIZ,CIA,AZ20271029TPHCIA10284,2027-10-29,TPH,CIA,10284,2027-10-30 4:51,2027-10-30 14:11,2027-10-30 9:51,2027-10-30 17:11,0,3,5.694375299,199
8675,2027-05-06,Y,21,CIA,LIZ,AZ20271020TPHLIZ18249,2027-10-20,TPH,LIZ,18249,2027-10-20 15:51,2027-10-20 19:30,2027-10-20 20:51,2027-10-20 23:30,0,3,5.694375299,173
8676,2027-06-18,Y,19,JDP,EYF,AZ20271022JDPTPH15178,2027-10-22,JDP,TPH,15178,2027-10-22 11:39,2027-10-22 14:20,2027-10-22 17:39,2027-10-22 19:20,0,1,3.220105001,
8676,2027-06-18,Y,19,JDP,EYF,AZ20271022TPHEYF898,2027-10-22,TPH,EYF,898,2027-10-22 15:44,2027-10-22 17:05,2027-10-22 20:44,2027-10-22 22:05,0,1,3.220105001,84
8677,2027-06-18,Y,19,RHP,NAD,AZ20271020RHPTPH7947,2027-10-20,RHP,TPH,7947,2027-10-20 13:21,2027-10-20 16:49,2027-10-20 18:21,2027-10-20 21:49,0,1,1.135000005,
8677,2027-06-18,Y,19,RHP,NAD,AZ20271020TPHNAD18287,2027-10-20,TPH,NAD,18287,2027-10-20 17:47,2027-10-20 20:04,2027-10-20 22:47,2027-10-21 1:04,0,1,1.135000005,58
8678,2027-05-09,Y,4,QHP,VUY,AZ20271021QHPTPH16478,2027-10-21,QHP,TPH,16478,2027-10-21 19:48,2027-10-21 22:57,2027-10-22 0:48,2027-10-22 3:57,0,2,3.716039422,
8678,2027-05-09,Y,16,VUY,QHP,AZ20271016TPHQHP16158,2027-10-16,TPH,QHP,16158,2027-10-17 3:38,2027-10-17 6:46,2027-10-17 8:38,2027-10-17 11:46,0,2,3.716039422,48
8678,2027-05-09,Y,4,QHP,VUY,AZ20271021TPHVUY13778,2027-10-21,TPH,VUY,13778,2027-10-22 0:48,2027-10-22 1:14,2027-10-22 5:48,2027-10-22 7:14,0,2,3.716039422,111
8678,2027-05-09,Y,16,VUY,QHP,AZ20271016VUYTPH4376,2027-10-16,VUY,TPH,4376,2027-10-17 0:26,2027-10-17 2:50,2027-10-17 6:26,2027-10-17 7:50,0,2,3.716039422,
8679,2027-09-17,Y,10,WKC,NMK,AZ20271021TPHNMK13145,2027-10-21,TPH,NMK,13145,2027-10-21 13:43,2027-10-21 19:16,2027-10-21 18:43,2027-10-22 0:16,0,1,5.161458425,73
8679,2027-09-17,Y,10,WKC,NMK,AZ20271021WKCTPH1614,2027-10-21,WKC,TPH,1614,2027-10-21 8:29,2027-10-21 12:30,2027-10-21 11:29,2027-10-21 17:30,0,1,5.161458425,
8680,2026-11-01,Y,14,OSW,TPH,AZ20271021OSWTPH11969,2027-10-21,OSW,TPH,11969,2027-10-21 11:30,2027-10-21 14:14,2027-10-21 16:30,2027-10-21 19:14,0,1,0.430000007,
8680,2026-11-01,Y,14,TPH,OSW,AZ20271026TPHOSW3559,2027-10-26,TPH,OSW,3559,2027-10-27 1:02,2027-10-27 3:42,2027-10-27 6:02,2027-10-27 8:42,0,1,0.430000007,
8681,2027-07-15,Y,18,EYF,WCD,AZ20271020EYFTPH7127,2027-10-20,EYF,TPH,7127,2027-10-20 18:37,2027-10-20 20:05,2027-10-20 23:37,2027-10-21 1:05,0,1,3.656850005,
8681,2027-07-15,Y,19,WCD,EYF,AZ20271015TPHEYF3917,2027-10-15,TPH,EYF,3917,2027-10-15 21:50,2027-10-15 23:11,2027-10-16 2:50,2027-10-16 4:11,0,1,3.656850005,302
8681,2027-07-15,Y,18,EYF,WCD,AZ20271020TPHWCD16049,2027-10-20,TPH,WCD,16049,2027-10-20 21:58,2027-10-20 23:21,2027-10-21 2:58,2027-10-21 4:21,0,1,3.656850005,113
8681,2027-07-15,Y,19,WCD,EYF,AZ20271015WCDTPH12331,2027-10-15,WCD,TPH,12331,2027-10-15 15:49,2027-10-15 16:48,2027-10-15 20:49,2027-10-15 21:48,0,1,3.656850005,
8682,2027-08-12,Y,20,QHP,RZD,AZ20271104QHPTPH11312,2027-11-04,QHP,TPH,11312,2027-11-04 17:40,2027-11-04 20:49,2027-11-04 22:40,2027-11-05 1:49,0,1,2.332999945,
8682,2027-08-12,Y,12,RZD,QHP,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,1,2.332999945,
8682,2027-08-12,Y,12,RZD,QHP,AZ20271021TPHQHP10566,2027-10-21,TPH,QHP,10566,2027-10-21 19:03,2027-10-21 22:11,2027-10-22 0:03,2027-10-22 3:11,0,1,2.332999945,129
8682,2027-08-12,Y,20,QHP,RZD,AZ20271104TPHRZD17197,2027-11-04,TPH,RZD,17197,2027-11-04 21:53,2027-11-05 6:10,2027-11-05 2:53,2027-11-05 9:10,0,1,2.332999945,64
8683,2027-10-14,Y,0,QHP,ECZ,AZ20271020QHPTPH10318,2027-10-20,QHP,TPH,10318,2027-10-20 22:30,2027-10-21 1:39,2027-10-21 3:30,2027-10-21 6:39,0,1,2.184462844,
8683,2027-10-14,Y,0,QHP,ECZ,AZ20271020TPHECZ8227,2027-10-20,TPH,ECZ,8227,2027-10-21 3:52,2027-10-21 5:09,2027-10-21 8:52,2027-10-21 10:09,0,1,2.184462844,133
8684,2027-09-26,Y,11,BPJ,JDP,AZ20271011BPJTPH3490,2027-10-11,BPJ,TPH,3490,2027-10-11 10:50,2027-10-11 16:16,2027-10-11 13:50,2027-10-11 21:16,0,2,1.500999987,
8684,2027-09-26,Y,11,JDP,BPJ,AZ20271020JDPTPH1125,2027-10-20,JDP,TPH,1125,2027-10-20 22:50,2027-10-21 1:33,2027-10-21 4:50,2027-10-21 6:33,0,2,1.500999987,
8684,2027-09-26,Y,11,JDP,BPJ,AZ20271020TPHBPJ14232,2027-10-20,TPH,BPJ,14232,2027-10-21 4:44,2027-10-21 14:03,2027-10-21 9:44,2027-10-21 17:03,0,2,1.500999987,191
8684,2027-09-26,Y,11,BPJ,JDP,AZ20271011TPHJDP6704,2027-10-11,TPH,JDP,6704,2027-10-12 0:53,2027-10-12 3:43,2027-10-12 5:53,2027-10-12 9:43,0,2,1.500999987,517
8685,2027-09-26,Y,19,QXG,TPH,AZ20271021QXGTPH15389,2027-10-21,QXG,TPH,15389,2027-10-21 11:03,2027-10-21 14:28,2027-10-21 17:03,2027-10-21 19:28,0,1,0.25999999,
8685,2027-09-26,Y,19,TPH,QXG,AZ20271025TPHQXG7185,2027-10-25,TPH,QXG,7185,2027-10-25 15:43,2027-10-25 17:11,2027-10-25 20:43,2027-10-25 23:11,0,1,0.25999999,
8686,2027-09-26,C,25,RZD,TPH,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,1,4.22696252,
8687,2027-10-04,Y,7,QHP,TPH,AZ20271016QHPTPH16478,2027-10-16,QHP,TPH,16478,2027-10-16 19:48,2027-10-16 22:57,2027-10-17 0:48,2027-10-17 3:57,0,1,0.210999995,
8687,2027-10-04,Y,1,TPH,BJQ,AZ20271020TPHBJQ13215,2027-10-20,TPH,BJQ,13215,2027-10-21 4:47,2027-10-21 10:48,2027-10-21 9:47,2027-10-21 14:48,0,1,0.210999995,
8688,2027-08-23,Y,0,EID,PSX,AZ20271028EIDTPH2049,2027-10-28,EID,TPH,2049,2027-10-28 18:14,2027-10-28 19:48,2027-10-28 23:14,2027-10-29 0:48,0,1,2.287462844,
8688,2027-08-23,Y,0,PSX,EID,AZ20271021PSXTPH11869,2027-10-21,PSX,TPH,11869,2027-10-21 11:14,2027-10-21 14:16,2027-10-21 17:14,2027-10-21 19:16,0,1,2.287462844,
8688,2027-08-23,Y,0,PSX,EID,AZ20271021TPHEID19483,2027-10-21,TPH,EID,19483,2027-10-21 15:38,2027-10-21 17:19,2027-10-21 20:38,2027-10-21 22:19,0,1,2.287462844,82
8688,2027-08-23,Y,0,EID,PSX,AZ20271028TPHPSX6156,2027-10-28,TPH,PSX,6156,2027-10-29 4:46,2027-10-29 5:49,2027-10-29 9:46,2027-10-29 11:49,0,1,2.287462844,538
8689,2027-10-04,Y,19,ALN,EID,AZ20271025ALNTPH10674,2027-10-25,ALN,TPH,10674,2027-10-25 21:43,2027-10-26 2:23,2027-10-26 3:43,2027-10-26 7:23,0,1,1.268319994,
8689,2027-10-04,Y,18,EID,ALN,AZ20271022EIDTPH14320,2027-10-22,EID,TPH,14320,2027-10-22 15:12,2027-10-22 16:46,2027-10-22 20:12,2027-10-22 21:46,0,1,1.268319994,
8689,2027-10-04,Y,18,EID,ALN,AZ20271022TPHALN9593,2027-10-22,TPH,ALN,9593,2027-10-22 17:56,2027-10-22 20:43,2027-10-22 22:56,2027-10-23 2:43,0,1,1.268319994,70
8689,2027-10-04,Y,19,ALN,EID,AZ20271025TPHEID12343,2027-10-25,TPH,EID,12343,2027-10-26 3:59,2027-10-26 5:40,2027-10-26 8:59,2027-10-26 10:40,0,1,1.268319994,96
8690,2027-07-30,Y,12,GIW,TZJ,AZ20270927GIWTPH14598,2027-09-27,GIW,TPH,14598,2027-09-27 7:15,2027-09-27 12:34,2027-09-27 12:15,2027-09-27 17:34,0,1,4.199850017,
8690,2027-07-30,Y,18,TZJ,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,1,4.199850017,151
8690,2027-07-30,Y,12,GIW,TZJ,AZ20270927TPHTZJ19978,2027-09-27,TPH,TZJ,19978,2027-09-27 14:06,2027-09-27 15:48,2027-09-27 19:06,2027-09-27 20:48,0,1,4.199850017,92
8690,2027-07-30,Y,18,TZJ,GIW,AZ20271021TZJTPH11611,2027-10-21,TZJ,TPH,11611,2027-10-22 0:21,2027-10-22 2:11,2027-10-22 5:21,2027-10-22 7:11,0,1,4.199850017,
8691,2027-06-24,Y,0,NWY,PSX,AZ20271021NWYTPH13488,2027-10-21,NWY,TPH,13488,2027-10-21 22:56,2027-10-22 2:37,2027-10-22 3:56,2027-10-22 7:37,0,1,3.728850001,
8691,2027-06-24,Y,0,PSX,NWY,AZ20270820PSXTPH11869,2027-08-20,PSX,TPH,11869,2027-08-20 10:58,2027-08-20 14:16,2027-08-20 16:58,2027-08-20 19:16,0,1,3.728850001,
8691,2027-06-24,Y,0,PSX,NWY,AZ20270820TPHNWY16107,2027-08-20,TPH,NWY,16107,2027-08-20 15:01,2027-08-20 18:39,2027-08-20 20:01,2027-08-20 23:39,0,1,3.728850001,45
8691,2027-06-24,Y,0,NWY,PSX,AZ20271021TPHPSX6156,2027-10-21,TPH,PSX,6156,2027-10-22 4:46,2027-10-22 5:49,2027-10-22 9:46,2027-10-22 11:49,0,1,3.728850001,129
8692,2027-05-18,Y,11,IJA,VUY,AZ20271029IJATPH19852,2027-10-29,IJA,TPH,19852,2027-10-29 12:57,2027-10-29 14:18,2027-10-29 17:57,2027-10-29 19:18,0,1,3.300795001,
8692,2027-05-18,Y,0,VUY,IJA,AZ20271020TPHIJA11985,2027-10-20,TPH,IJA,11985,2027-10-21 3:41,2027-10-21 4:55,2027-10-21 8:41,2027-10-21 9:55,0,1,3.300795001,129
8692,2027-05-18,Y,11,IJA,VUY,AZ20271029TPHVUY17637,2027-10-29,TPH,VUY,17637,2027-10-29 15:33,2027-10-29 15:59,2027-10-29 20:33,2027-10-29 21:59,0,1,3.300795001,75
8692,2027-05-18,Y,0,VUY,IJA,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,1,3.300795001,
8693,2027-09-26,C,17,ERW,NAD,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,1,4.367439714,
8693,2027-09-26,Y,7,NAD,LIZ,AZ20271017NADTPH10482,2027-10-17,NAD,TPH,10482,2027-10-17 10:41,2027-10-17 12:50,2027-10-17 15:41,2027-10-17 17:50,0,1,4.367439714,
8693,2027-09-26,Y,7,NAD,LIZ,AZ20271017TPHLIZ1248,2027-10-17,TPH,LIZ,1248,2027-10-17 13:45,2027-10-17 17:24,2027-10-17 18:45,2027-10-17 21:24,0,1,4.367439714,55
8693,2027-09-26,C,17,ERW,NAD,AZ20271020TPHNAD5528,2027-10-20,TPH,NAD,5528,2027-10-20 21:32,2027-10-20 23:49,2027-10-21 2:32,2027-10-21 4:49,0,1,4.367439714,88
8694,2027-10-14,Y,14,EID,PSX,AZ20271020EIDTPH14320,2027-10-20,EID,TPH,14320,2027-10-20 15:12,2027-10-20 16:46,2027-10-20 20:12,2027-10-20 21:46,0,2,1.753039956,
8694,2027-10-14,Y,20,PSX,EID,AZ20271024PSXTPH13635,2027-10-24,PSX,TPH,13635,2027-10-24 20:03,2027-10-24 23:05,2027-10-25 2:03,2027-10-25 4:05,0,2,1.753039956,
8694,2027-10-14,Y,14,PSX,EID,AZ20271024TPHEID12343,2027-10-24,TPH,EID,12343,2027-10-25 3:59,2027-10-25 5:40,2027-10-25 8:59,2027-10-25 10:40,0,2,1.753039956,294
8694,2027-10-14,Y,20,EID,PSX,AZ20271020TPHPSX826,2027-10-20,TPH,PSX,826,2027-10-20 17:56,2027-10-20 18:59,2027-10-20 22:56,2027-10-21 0:59,0,2,1.753039956,70
8695,2027-06-24,Y,0,QHP,TPH,AZ20271021QHPTPH5747,2027-10-21,QHP,TPH,5747,2027-10-21 11:17,2027-10-21 14:26,2027-10-21 16:17,2027-10-21 19:26,0,4,2.439925012,
8695,2027-06-24,Y,19,TPH,RHP,AZ20270930TPHRHP5063,2027-09-30,TPH,RHP,5063,2027-10-01 0:42,2027-10-01 4:14,2027-10-01 5:42,2027-10-01 9:14,0,4,2.439925012,
8696,2027-10-04,Y,11,ALN,PJY,AZ20280115ALNTPH6238,2028-01-15,ALN,TPH,6238,2028-01-15 12:03,2028-01-15 16:47,2028-01-15 17:03,2028-01-15 21:47,0,3,2.785987523,
8696,2027-10-04,Y,19,PJY,ALN,AZ20271021PJYTPH2165,2027-10-21,PJY,TPH,2165,2027-10-21 22:13,2027-10-21 23:40,2027-10-22 2:13,2027-10-22 4:40,0,3,2.785987523,
8696,2027-10-04,Y,19,PJY,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,3,2.785987523,96
8696,2027-10-04,Y,11,ALN,PJY,AZ20280115TPHPJY16397,2028-01-15,TPH,PJY,16397,2028-01-15 17:47,2028-01-15 20:56,2028-01-15 22:47,2028-01-16 0:56,0,3,2.785987523,60
8697,2027-09-10,Y,19,ERW,EYF,AZ20270911ERWTPH18607,2027-09-11,ERW,TPH,18607,2027-09-11 20:42,2027-09-11 22:25,2027-09-12 0:42,2027-09-12 3:25,0,1,7.116347259,
8697,2027-09-10,Y,19,EYF,ERW,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,7.116347259,
8697,2027-09-10,Y,19,EYF,ERW,AZ20271021TPHERW12992,2027-10-21,TPH,ERW,12992,2027-10-21 15:53,2027-10-21 19:22,2027-10-21 20:53,2027-10-21 23:22,0,1,7.116347259,92
8697,2027-09-10,Y,19,ERW,EYF,AZ20270911TPHEYF15612,2027-09-11,TPH,EYF,15612,2027-09-12 1:03,2027-09-12 2:27,2027-09-12 6:03,2027-09-12 7:27,0,1,7.116347259,158
8698,2027-09-10,Y,12,ZFM,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,5.157552017,100
8698,2027-09-10,Y,12,ZFM,ALN,AZ20271021ZFMTPH17726,2027-10-21,ZFM,TPH,17726,2027-10-21 18:51,2027-10-21 23:36,2027-10-21 21:51,2027-10-22 4:36,0,1,5.157552017,
8699,2027-09-26,Y,11,DFP,QHP,AZ20271101DFPTPH14667,2027-11-01,DFP,TPH,14667,2027-11-02 0:46,2027-11-02 2:39,2027-11-02 5:46,2027-11-02 7:39,0,1,2.464462845,
8699,2027-09-26,Y,18,QHP,DFP,AZ20271022QHPTPH11312,2027-10-22,QHP,TPH,11312,2027-10-22 17:40,2027-10-22 20:49,2027-10-22 22:40,2027-10-23 1:49,0,1,2.464462845,
8699,2027-09-26,Y,18,QHP,DFP,AZ20271022TPHDFP4417,2027-10-22,TPH,DFP,4417,2027-10-22 21:43,2027-10-22 23:37,2027-10-23 2:43,2027-10-23 4:37,0,1,2.464462845,54
8699,2027-09-26,Y,11,DFP,QHP,AZ20271101TPHQHP16158,2027-11-01,TPH,QHP,16158,2027-11-02 3:38,2027-11-02 6:46,2027-11-02 8:38,2027-11-02 11:46,0,1,2.464462845,59
8700,2027-09-26,Y,22,OYC,RBR,AZ20271020OYCTPH17708,2027-10-20,OYC,TPH,17708,2027-10-20 19:25,2027-10-20 20:44,2027-10-20 23:25,2027-10-21 1:44,0,2,1.386029989,
8700,2027-09-26,Y,22,OYC,RBR,AZ20271020TPHRBR14039,2027-10-20,TPH,RBR,14039,2027-10-21 3:53,2027-10-21 4:43,2027-10-21 8:53,2027-10-21 10:43,0,2,1.386029989,429
8701,2027-08-06,Y,11,CEF,TPH,AZ20271021CEFTPH3898,2027-10-21,CEF,TPH,3898,2027-10-21 20:56,2027-10-21 22:51,2027-10-22 1:56,2027-10-22 3:51,0,1,2.528999984,
8701,2027-08-06,Y,14,TPH,CEF,AZ20270927TPHCEF8181,2027-09-27,TPH,CEF,8181,2027-09-27 15:47,2027-09-27 17:44,2027-09-27 20:47,2027-09-27 22:44,0,1,2.528999984,
8702,2027-10-14,Y,11,KHR,TPH,AZ20271020KHRTPH1536,2027-10-20,KHR,TPH,1536,2027-10-20 19:55,2027-10-20 23:04,2027-10-21 1:55,2027-10-21 4:04,0,1,0.156399995,
8703,2027-10-14,C,25,ALN,TZJ,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,9.971761799,
8703,2027-10-14,Y,14,PGM,TPH,AZ20271030PGMTPH2952,2027-10-30,PGM,TPH,2952,2027-10-30 20:02,2027-10-30 23:09,2027-10-31 2:02,2027-10-31 4:09,0,1,9.971761799,
8703,2027-10-14,Y,14,TPH,ALN,AZ20271101TPHALN8203,2027-11-01,TPH,ALN,8203,2027-11-01 15:32,2027-11-01 18:22,2027-11-01 20:32,2027-11-02 0:22,0,1,9.971761799,
8703,2027-10-14,Y,14,TZJ,PGM,AZ20271025TPHPGM14097,2027-10-25,TPH,PGM,14097,2027-10-25 17:49,2027-10-25 18:58,2027-10-25 22:49,2027-10-26 0:58,0,1,9.971761799,207
8703,2027-10-14,Y,14,ALN,TZJ,AZ20271022TPHTZJ13368,2027-10-22,TPH,TZJ,13368,2027-10-23 0:34,2027-10-23 2:14,2027-10-23 5:34,2027-10-23 7:14,0,1,9.971761799,231
8703,2027-10-14,Y,14,TZJ,PGM,AZ20271025TZJTPH16021,2027-10-25,TZJ,TPH,16021,2027-10-25 12:32,2027-10-25 14:22,2027-10-25 17:32,2027-10-25 19:22,0,1,9.971761799,
8704,2027-09-23,Y,19,HHO,NAD,AZ20271021HHOTPH11262,2027-10-21,HHO,TPH,11262,2027-10-21 7:31,2027-10-21 12:59,2027-10-21 12:31,2027-10-21 17:59,0,1,1.149000004,
8704,2027-09-23,Y,19,HHO,NAD,AZ20271021TPHNAD12819,2027-10-21,TPH,NAD,12819,2027-10-21 15:22,2027-10-21 17:39,2027-10-21 20:22,2027-10-21 22:39,0,1,1.149000004,143
8705,2027-10-08,C,17,VUY,QHP,AZ20271021TPHQHP16158,2027-10-21,TPH,QHP,16158,2027-10-22 3:38,2027-10-22 6:46,2027-10-22 8:38,2027-10-22 11:46,0,2,4.310178972,126
8705,2027-10-08,C,17,VUY,QHP,AZ20271021VUYTPH2927,2027-10-21,VUY,TPH,2927,2027-10-21 23:08,2027-10-22 1:32,2027-10-22 5:08,2027-10-22 6:32,0,2,4.310178972,
8706,2027-10-14,Y,4,EYF,TPH,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,1,9.98999997973442e-02,
8707,2027-10-14,Y,14,EYF,QXG,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,1.743809998,
8707,2027-10-14,Y,18,QXG,EYF,AZ20271025QXGTPH5591,2027-10-25,QXG,TPH,5591,2027-10-25 23:18,2027-10-26 2:43,2027-10-26 5:18,2027-10-26 7:43,0,1,1.743809998,
8707,2027-10-14,Y,22,QXG,EYF,AZ20271025TPHEYF5897,2027-10-25,TPH,EYF,5897,2027-10-26 3:46,2027-10-26 5:07,2027-10-26 8:46,2027-10-26 10:07,0,1,1.743809998,63
8707,2027-10-14,Y,10,EYF,QXG,AZ20271021TPHQXG7185,2027-10-21,TPH,QXG,7185,2027-10-21 15:43,2027-10-21 17:11,2027-10-21 20:43,2027-10-21 23:11,0,1,1.743809998,82
8708,2027-09-23,Y,21,ERW,PGM,AZ20271002ERWTPH1187,2027-10-02,ERW,TPH,1187,2027-10-02 15:24,2027-10-02 16:58,2027-10-02 19:24,2027-10-02 21:58,0,1,1.439999998,
8708,2027-09-23,Y,0,PGM,ERW,AZ20271021PGMTPH18891,2027-10-21,PGM,TPH,18891,2027-10-21 11:10,2027-10-21 14:17,2027-10-21 17:10,2027-10-21 19:17,0,1,1.439999998,
8708,2027-09-23,Y,0,PGM,ERW,AZ20271021TPHERW5969,2027-10-21,TPH,ERW,5969,2027-10-22 0:37,2027-10-22 4:06,2027-10-22 5:37,2027-10-22 8:06,0,1,1.439999998,620
