DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,C_CAP_CNT,C_AUL_CNT,C_PAX_CNT,C_AVAIL_CNT,Y_CAP_CNT,Y_AUL_CNT,Y_PAX_CNT,Y_AVAIL_CNT
AZ20271026RBRTPH7756,2027-10-26,RBR,TPH,7756,2027-10-26 20:18:00,2027-10-26 22:58:00,2027-10-27 02:18:00,2027-10-27 03:58:00,16,16,8,8,150,150,152,-2
AZ20271022RBRTPH7756,2027-10-22,RBR,TPH,7756,2027-10-22 20:18:00,2027-10-22 22:58:00,2027-10-23 02:18:00,2027-10-23 03:58:00,12,12,12,0,162,162,161,1
AZ20271020RBRTPH7756,2027-10-20,RBR,TPH,7756,2027-10-20 20:18:00,2027-10-20 22:58:00,2027-10-21 02:18:00,2027-10-21 03:58:00,16,16,16,0,150,150,150,0
AZ20271023RBRTPH7756,2027-10-23,RBR,TPH,7756,2027-10-23 20:18:00,2027-10-23 22:58:00,2027-10-24 02:18:00,2027-10-24 03:58:00,12,12,11,1,162,162,165,-3
AZ20271025RBRTPH7756,2027-10-25,RBR,TPH,7756,2027-10-25 20:18:00,2027-10-25 22:58:00,2027-10-26 02:18:00,2027-10-26 03:58:00,12,12,8,4,162,162,170,-8
AZ20271028RBRTPH7756,2027-10-28,RBR,TPH,7756,2027-10-28 20:18:00,2027-10-28 22:58:00,2027-10-29 02:18:00,2027-10-29 03:58:00,12,12,5,7,162,162,165,-3
AZ20271027RBRTPH7756,2027-10-27,RBR,TPH,7756,2027-10-27 20:18:00,2027-10-27 22:58:00,2027-10-28 02:18:00,2027-10-28 03:58:00,16,16,5,11,150,150,152,-2
AZ20271021LIZTPH18529,2027-10-21,LIZ,TPH,18529,2027-10-21 23:45:00,2027-10-22 01:32:00,2027-10-22 03:45:00,2027-10-22 06:32:00,16,16,0,16,144,144,118,26
AZ20271024LIZTPH18529,2027-10-24,LIZ,TPH,18529,2027-10-24 23:45:00,2027-10-25 01:32:00,2027-10-25 03:45:00,2027-10-25 06:32:00,16,16,2,14,144,144,70,74
AZ20271019LIZTPH18529,2027-10-19,LIZ,TPH,18529,2027-10-19 23:45:00,2027-10-20 01:32:00,2027-10-20 03:45:00,2027-10-20 06:32:00,16,16,9,7,144,144,144,0
AZ20271028LIZTPH18529,2027-10-28,LIZ,TPH,18529,2027-10-28 23:45:00,2027-10-29 01:32:00,2027-10-29 03:45:00,2027-10-29 06:32:00,16,16,9,7,138,138,111,27
AZ20271026LIZTPH18529,2027-10-26,LIZ,TPH,18529,2027-10-26 23:45:00,2027-10-27 01:32:00,2027-10-27 03:45:00,2027-10-27 06:32:00,16,16,15,1,138,138,125,13
AZ20271023LIZTPH18529,2027-10-23,LIZ,TPH,18529,2027-10-23 23:45:00,2027-10-24 01:32:00,2027-10-24 03:45:00,2027-10-24 06:32:00,16,16,0,16,144,144,89,55
AZ20271027LIZTPH18529,2027-10-27,LIZ,TPH,18529,2027-10-27 23:45:00,2027-10-28 01:32:00,2027-10-28 03:45:00,2027-10-28 06:32:00,12,12,2,10,162,162,144,18
AZ20271025LIZTPH18529,2027-10-25,LIZ,TPH,18529,2027-10-25 23:45:00,2027-10-26 01:32:00,2027-10-26 03:45:00,2027-10-26 06:32:00,16,16,8,8,144,144,101,43
AZ20271022LIZTPH18529,2027-10-22,LIZ,TPH,18529,2027-10-22 23:45:00,2027-10-23 01:32:00,2027-10-23 03:45:00,2027-10-23 06:32:00,16,16,1,15,144,144,106,38
AZ20271020LIZTPH18529,2027-10-20,LIZ,TPH,18529,2027-10-20 23:45:00,2027-10-21 01:32:00,2027-10-21 03:45:00,2027-10-21 06:32:00,16,16,5,11,144,144,161,-17
AZ20271021TPHAUV13378,2027-10-21,TPH,AUV,13378,2027-10-22 00:43:00,2027-10-22 06:21:00,2027-10-22 05:43:00,2027-10-22 11:21:00,16,16,15,1,150,150,146,4
AZ20271025TPHAUV13378,2027-10-25,TPH,AUV,13378,2027-10-26 00:43:00,2027-10-26 06:21:00,2027-10-26 05:43:00,2027-10-26 11:21:00,16,16,15,1,144,144,143,1
AZ20271022TPHAUV13378,2027-10-22,TPH,AUV,13378,2027-10-23 00:43:00,2027-10-23 06:21:00,2027-10-23 05:43:00,2027-10-23 11:21:00,16,16,16,0,144,144,140,4
AZ20271028TPHAUV13378,2027-10-28,TPH,AUV,13378,2027-10-29 00:43:00,2027-10-29 06:21:00,2027-10-29 05:43:00,2027-10-29 11:21:00,16,16,14,2,144,144,124,20
AZ20271020TPHAUV13378,2027-10-20,TPH,AUV,13378,2027-10-21 00:43:00,2027-10-21 06:21:00,2027-10-21 05:43:00,2027-10-21 11:21:00,16,16,15,1,144,144,148,-4
AZ20271027TPHAUV13378,2027-10-27,TPH,AUV,13378,2027-10-28 00:43:00,2027-10-28 06:21:00,2027-10-28 05:43:00,2027-10-28 11:21:00,16,16,8,8,144,144,134,10
AZ20271024TPHAUV13378,2027-10-24,TPH,AUV,13378,2027-10-25 00:43:00,2027-10-25 06:21:00,2027-10-25 05:43:00,2027-10-25 11:21:00,16,16,9,7,144,144,141,3
AZ20271028LXOTPH17500,2027-10-28,LXO,TPH,17500,2027-10-28 07:11:00,2027-10-28 12:27:00,2027-10-28 13:11:00,2027-10-28 17:27:00,16,16,3,13,150,150,68,82
AZ20271026LXOTPH17500,2027-10-26,LXO,TPH,17500,2027-10-26 07:11:00,2027-10-26 12:27:00,2027-10-26 13:11:00,2027-10-26 17:27:00,16,16,6,10,150,150,89,61
AZ20271024LXOTPH17500,2027-10-24,LXO,TPH,17500,2027-10-24 07:11:00,2027-10-24 12:27:00,2027-10-24 13:11:00,2027-10-24 17:27:00,16,16,9,7,138,138,89,49
AZ20271019LXOTPH17500,2027-10-19,LXO,TPH,17500,2027-10-19 07:11:00,2027-10-19 12:27:00,2027-10-19 13:11:00,2027-10-19 17:27:00,16,16,14,2,144,144,123,21
AZ20271025LXOTPH17500,2027-10-25,LXO,TPH,17500,2027-10-25 07:11:00,2027-10-25 12:27:00,2027-10-25 13:11:00,2027-10-25 17:27:00,16,16,4,12,138,138,51,87
AZ20271021LXOTPH17500,2027-10-21,LXO,TPH,17500,2027-10-21 07:11:00,2027-10-21 12:27:00,2027-10-21 13:11:00,2027-10-21 17:27:00,16,16,16,0,150,150,123,27
AZ20271021TPHOSW5582,2027-10-21,TPH,OSW,5582,2027-10-21 15:45:00,2027-10-21 18:25:00,2027-10-21 20:45:00,2027-10-21 23:25:00,16,16,12,4,144,144,142,2
AZ20271019TPHOSW5582,2027-10-19,TPH,OSW,5582,2027-10-19 15:45:00,2027-10-19 18:25:00,2027-10-19 20:45:00,2027-10-19 23:25:00,16,16,16,0,144,144,144,0
AZ20271024TPHOSW5582,2027-10-24,TPH,OSW,5582,2027-10-24 15:45:00,2027-10-24 18:25:00,2027-10-24 20:45:00,2027-10-24 23:25:00,16,16,0,16,144,144,139,5
AZ20271022TPHOSW5582,2027-10-22,TPH,OSW,5582,2027-10-22 15:45:00,2027-10-22 18:25:00,2027-10-22 20:45:00,2027-10-22 23:25:00,16,16,11,5,144,144,142,2
AZ20271023TPHOSW5582,2027-10-23,TPH,OSW,5582,2027-10-23 15:45:00,2027-10-23 18:25:00,2027-10-23 20:45:00,2027-10-23 23:25:00,16,16,3,13,144,144,144,0
AZ20271020TPHOSW5582,2027-10-20,TPH,OSW,5582,2027-10-20 15:45:00,2027-10-20 18:25:00,2027-10-20 20:45:00,2027-10-20 23:25:00,16,16,16,0,144,144,139,5
AZ20271027TPHOSW5582,2027-10-27,TPH,OSW,5582,2027-10-27 15:45:00,2027-10-27 18:25:00,2027-10-27 20:45:00,2027-10-27 23:25:00,16,16,3,13,150,150,147,3
AZ20271026TPHOSW5582,2027-10-26,TPH,OSW,5582,2027-10-26 15:45:00,2027-10-26 18:25:00,2027-10-26 20:45:00,2027-10-26 23:25:00,16,16,7,9,144,144,133,11
AZ20271028TPHOSW5582,2027-10-28,TPH,OSW,5582,2027-10-28 15:45:00,2027-10-28 18:25:00,2027-10-28 20:45:00,2027-10-28 23:25:00,16,16,3,13,144,144,137,7
AZ20271025TPHOSW5582,2027-10-25,TPH,OSW,5582,2027-10-25 15:45:00,2027-10-25 18:25:00,2027-10-25 20:45:00,2027-10-25 23:25:00,16,16,5,11,150,150,141,9
AZ20271020TPHVUY10006,2027-10-20,TPH,VUY,10006,2027-10-21 01:09:00,2027-10-21 01:35:00,2027-10-21 06:09:00,2027-10-21 07:35:00,16,16,16,0,144,144,144,0
AZ20271024TPHVUY10006,2027-10-24,TPH,VUY,10006,2027-10-25 01:09:00,2027-10-25 01:35:00,2027-10-25 06:09:00,2027-10-25 07:35:00,16,16,1,15,144,144,146,-2
AZ20271019TPHVUY10006,2027-10-19,TPH,VUY,10006,2027-10-20 01:09:00,2027-10-20 01:35:00,2027-10-20 06:09:00,2027-10-20 07:35:00,16,16,16,0,144,144,153,-9
AZ20271021TPHVUY10006,2027-10-21,TPH,VUY,10006,2027-10-22 01:09:00,2027-10-22 01:35:00,2027-10-22 06:09:00,2027-10-22 07:35:00,16,16,10,6,144,144,128,16
AZ20271022TPHVUY10006,2027-10-22,TPH,VUY,10006,2027-10-23 01:09:00,2027-10-23 01:35:00,2027-10-23 06:09:00,2027-10-23 07:35:00,16,16,14,2,144,144,128,16
AZ20271026TPHVUY10006,2027-10-26,TPH,VUY,10006,2027-10-27 01:09:00,2027-10-27 01:35:00,2027-10-27 06:09:00,2027-10-27 07:35:00,16,16,7,9,144,144,137,7
AZ20271025TPHVUY10006,2027-10-25,TPH,VUY,10006,2027-10-26 01:09:00,2027-10-26 01:35:00,2027-10-26 06:09:00,2027-10-26 07:35:00,16,16,14,2,144,144,130,14
AZ20271028TPHVUY10006,2027-10-28,TPH,VUY,10006,2027-10-29 01:09:00,2027-10-29 01:35:00,2027-10-29 06:09:00,2027-10-29 07:35:00,16,16,11,5,144,144,126,18
AZ20271027TPHVUY10006,2027-10-27,TPH,VUY,10006,2027-10-28 01:09:00,2027-10-28 01:35:00,2027-10-28 06:09:00,2027-10-28 07:35:00,16,16,10,6,150,150,140,10
AZ20271023TPHVUY10006,2027-10-23,TPH,VUY,10006,2027-10-24 01:09:00,2027-10-24 01:35:00,2027-10-24 06:09:00,2027-10-24 07:35:00,16,16,7,9,144,144,108,36
AZ20271027VUYQXG10006,2027-10-27,VUY,QXG,10006,2027-10-28 02:33:00,2027-10-28 04:18:00,2027-10-28 08:33:00,2027-10-28 10:18:00,16,16,1,15,150,150,88,62
AZ20271025VUYQXG10006,2027-10-25,VUY,QXG,10006,2027-10-26 02:33:00,2027-10-26 04:18:00,2027-10-26 08:33:00,2027-10-26 10:18:00,16,16,1,15,144,144,112,32
AZ20271019VUYQXG10006,2027-10-19,VUY,QXG,10006,2027-10-20 02:33:00,2027-10-20 04:18:00,2027-10-20 08:33:00,2027-10-20 10:18:00,16,16,7,9,144,144,91,53
AZ20271028VUYQXG10006,2027-10-28,VUY,QXG,10006,2027-10-29 02:33:00,2027-10-29 04:18:00,2027-10-29 08:33:00,2027-10-29 10:18:00,16,16,2,14,144,144,68,76
AZ20271026VUYQXG10006,2027-10-26,VUY,QXG,10006,2027-10-27 02:33:00,2027-10-27 04:18:00,2027-10-27 08:33:00,2027-10-27 10:18:00,16,16,3,13,144,144,79,65
AZ20271023VUYQXG10006,2027-10-23,VUY,QXG,10006,2027-10-24 02:33:00,2027-10-24 04:18:00,2027-10-24 08:33:00,2027-10-24 10:18:00,16,16,6,10,144,144,103,41
AZ20271024VUYQXG10006,2027-10-24,VUY,QXG,10006,2027-10-25 02:33:00,2027-10-25 04:18:00,2027-10-25 08:33:00,2027-10-25 10:18:00,16,16,2,14,144,144,118,26
AZ20271021VUYQXG10006,2027-10-21,VUY,QXG,10006,2027-10-22 02:33:00,2027-10-22 04:18:00,2027-10-22 08:33:00,2027-10-22 10:18:00,16,16,12,4,144,144,85,59
AZ20271022VUYQXG10006,2027-10-22,VUY,QXG,10006,2027-10-23 02:33:00,2027-10-23 04:18:00,2027-10-23 08:33:00,2027-10-23 10:18:00,16,16,8,8,144,144,82,62
AZ20271020VUYQXG10006,2027-10-20,VUY,QXG,10006,2027-10-21 02:33:00,2027-10-21 04:18:00,2027-10-21 08:33:00,2027-10-21 10:18:00,16,16,8,8,144,144,104,40
AZ20271020IPFTPH14206,2027-10-20,IPF,TPH,14206,2027-10-20 11:19:00,2027-10-20 16:39:00,2027-10-20 14:19:00,2027-10-20 21:39:00,16,16,14,2,144,144,162,-18
AZ20271024IPFTPH14206,2027-10-24,IPF,TPH,14206,2027-10-24 11:19:00,2027-10-24 16:39:00,2027-10-24 14:19:00,2027-10-24 21:39:00,12,12,3,9,162,162,161,1
AZ20271022IPFTPH14206,2027-10-22,IPF,TPH,14206,2027-10-22 11:19:00,2027-10-22 16:39:00,2027-10-22 14:19:00,2027-10-22 21:39:00,16,16,10,6,144,144,162,-18
AZ20271027IPFTPH14206,2027-10-27,IPF,TPH,14206,2027-10-27 11:19:00,2027-10-27 16:39:00,2027-10-27 14:19:00,2027-10-27 21:39:00,12,12,0,12,162,162,153,9
AZ20271026IPFTPH14206,2027-10-26,IPF,TPH,14206,2027-10-26 11:19:00,2027-10-26 16:39:00,2027-10-26 14:19:00,2027-10-26 21:39:00,16,16,7,9,150,150,132,18
AZ20271023IPFTPH14206,2027-10-23,IPF,TPH,14206,2027-10-23 11:19:00,2027-10-23 16:39:00,2027-10-23 14:19:00,2027-10-23 21:39:00,16,16,5,11,150,150,152,-2
AZ20271025IPFTPH14206,2027-10-25,IPF,TPH,14206,2027-10-25 11:19:00,2027-10-25 16:39:00,2027-10-25 14:19:00,2027-10-25 21:39:00,12,12,6,6,162,162,163,-1
AZ20271028IPFTPH14206,2027-10-28,IPF,TPH,14206,2027-10-28 11:19:00,2027-10-28 16:39:00,2027-10-28 14:19:00,2027-10-28 21:39:00,12,12,6,6,162,162,143,19
AZ20271021IPFTPH14206,2027-10-21,IPF,TPH,14206,2027-10-21 11:19:00,2027-10-21 16:39:00,2027-10-21 14:19:00,2027-10-21 21:39:00,16,16,12,4,144,144,160,-16
AZ20271019IPFTPH14206,2027-10-19,IPF,TPH,14206,2027-10-19 11:19:00,2027-10-19 16:39:00,2027-10-19 14:19:00,2027-10-19 21:39:00,16,16,16,0,150,150,154,-4
AZ20271024EIDTPH12929,2027-10-24,EID,TPH,12929,2027-10-24 21:20:00,2027-10-24 22:54:00,2027-10-25 02:20:00,2027-10-25 03:54:00,16,16,4,12,138,138,141,-3
AZ20271023EIDTPH12929,2027-10-23,EID,TPH,12929,2027-10-23 21:20:00,2027-10-23 22:54:00,2027-10-24 02:20:00,2027-10-24 03:54:00,16,16,10,6,138,138,140,-2
AZ20271027EIDTPH12929,2027-10-27,EID,TPH,12929,2027-10-27 21:20:00,2027-10-27 22:54:00,2027-10-28 02:20:00,2027-10-28 03:54:00,16,16,13,3,138,138,126,12
AZ20271028EIDTPH12929,2027-10-28,EID,TPH,12929,2027-10-28 21:20:00,2027-10-28 22:54:00,2027-10-29 02:20:00,2027-10-29 03:54:00,16,16,11,5,138,138,106,32
AZ20271020EIDTPH12929,2027-10-20,EID,TPH,12929,2027-10-20 21:20:00,2027-10-20 22:54:00,2027-10-21 02:20:00,2027-10-21 03:54:00,16,16,16,0,138,138,139,-1
AZ20271021EIDTPH12929,2027-10-21,EID,TPH,12929,2027-10-21 21:20:00,2027-10-21 22:54:00,2027-10-22 02:20:00,2027-10-22 03:54:00,12,12,12,0,114,114,114,0
AZ20271022TPHRHP5063,2027-10-22,TPH,RHP,5063,2027-10-23 00:35:00,2027-10-23 04:05:00,2027-10-23 05:35:00,2027-10-23 09:05:00,16,16,13,3,144,144,144,0
AZ20271024TPHRHP5063,2027-10-24,TPH,RHP,5063,2027-10-25 00:35:00,2027-10-25 04:05:00,2027-10-25 05:35:00,2027-10-25 09:05:00,16,16,16,0,144,144,142,2
AZ20271025TPHRHP5063,2027-10-25,TPH,RHP,5063,2027-10-26 00:35:00,2027-10-26 04:05:00,2027-10-26 05:35:00,2027-10-26 09:05:00,16,16,16,0,144,144,135,9
AZ20271020TPHRHP5063,2027-10-20,TPH,RHP,5063,2027-10-21 00:35:00,2027-10-21 04:05:00,2027-10-21 05:35:00,2027-10-21 09:05:00,16,16,16,0,144,144,144,0
AZ20271019TPHRHP5063,2027-10-19,TPH,RHP,5063,2027-10-20 00:35:00,2027-10-20 04:05:00,2027-10-20 05:35:00,2027-10-20 09:05:00,16,16,16,0,144,144,144,0
AZ20271021TPHRHP5063,2027-10-21,TPH,RHP,5063,2027-10-22 00:35:00,2027-10-22 04:05:00,2027-10-22 05:35:00,2027-10-22 09:05:00,16,16,10,6,144,144,144,0
AZ20271026TPHRHP5063,2027-10-26,TPH,RHP,5063,2027-10-27 00:35:00,2027-10-27 04:05:00,2027-10-27 05:35:00,2027-10-27 09:05:00,16,16,11,5,144,144,136,8
AZ20271023TPHRHP5063,2027-10-23,TPH,RHP,5063,2027-10-24 00:35:00,2027-10-24 04:05:00,2027-10-24 05:35:00,2027-10-24 09:05:00,16,16,16,0,144,144,144,0
AZ20271028TPHRHP5063,2027-10-28,TPH,RHP,5063,2027-10-29 00:35:00,2027-10-29 04:05:00,2027-10-29 05:35:00,2027-10-29 09:05:00,16,16,15,1,144,144,129,15
AZ20271027TPHRHP5063,2027-10-27,TPH,RHP,5063,2027-10-28 00:35:00,2027-10-28 04:05:00,2027-10-28 05:35:00,2027-10-28 09:05:00,16,16,12,4,138,138,129,9
AZ20271028TPHZFM10431,2027-10-28,TPH,ZFM,10431,2027-10-29 00:58:00,2027-10-29 09:33:00,2027-10-29 05:58:00,2027-10-29 12:33:00,16,16,5,11,144,144,130,14
AZ20271024TPHZFM10431,2027-10-24,TPH,ZFM,10431,2027-10-25 00:58:00,2027-10-25 09:33:00,2027-10-25 05:58:00,2027-10-25 12:33:00,16,16,9,7,144,144,131,13
AZ20271022TPHZFM10431,2027-10-22,TPH,ZFM,10431,2027-10-23 00:58:00,2027-10-23 09:33:00,2027-10-23 05:58:00,2027-10-23 12:33:00,16,16,15,1,144,144,137,7
AZ20271020TPHZFM10431,2027-10-20,TPH,ZFM,10431,2027-10-21 00:58:00,2027-10-21 09:33:00,2027-10-21 05:58:00,2027-10-21 12:33:00,16,16,10,6,144,144,110,34
AZ20271021TPHZFM10431,2027-10-21,TPH,ZFM,10431,2027-10-22 00:58:00,2027-10-22 09:33:00,2027-10-22 05:58:00,2027-10-22 12:33:00,16,16,4,12,144,144,115,29
AZ20271023TPHZFM10431,2027-10-23,TPH,ZFM,10431,2027-10-24 00:58:00,2027-10-24 09:33:00,2027-10-24 05:58:00,2027-10-24 12:33:00,16,16,2,14,144,144,136,8
AZ20271026TPHZFM10431,2027-10-26,TPH,ZFM,10431,2027-10-27 00:58:00,2027-10-27 09:33:00,2027-10-27 05:58:00,2027-10-27 12:33:00,16,16,8,8,144,144,128,16
AZ20271027TPHZFM10431,2027-10-27,TPH,ZFM,10431,2027-10-28 00:58:00,2027-10-28 09:33:00,2027-10-28 05:58:00,2027-10-28 12:33:00,16,16,8,8,144,144,129,15
AZ20271019TPHZFM10431,2027-10-19,TPH,ZFM,10431,2027-10-20 00:58:00,2027-10-20 09:33:00,2027-10-20 05:58:00,2027-10-20 12:33:00,16,16,6,10,144,144,144,0
AZ20271025TPHZFM10431,2027-10-25,TPH,ZFM,10431,2027-10-26 00:58:00,2027-10-26 09:33:00,2027-10-26 05:58:00,2027-10-26 12:33:00,16,16,15,1,144,144,138,6
AZ20271024CEFTPH3898,2027-10-24,CEF,TPH,3898,2027-10-24 20:56:00,2027-10-24 22:51:00,2027-10-25 01:56:00,2027-10-25 03:51:00,16,16,3,13,144,144,136,8
AZ20271027CEFTPH3898,2027-10-27,CEF,TPH,3898,2027-10-27 20:56:00,2027-10-27 22:51:00,2027-10-28 01:56:00,2027-10-28 03:51:00,16,16,4,12,144,144,138,6
AZ20271023CEFTPH3898,2027-10-23,CEF,TPH,3898,2027-10-23 20:56:00,2027-10-23 22:51:00,2027-10-24 01:56:00,2027-10-24 03:51:00,16,16,11,5,144,144,130,14
AZ20271022CEFTPH3898,2027-10-22,CEF,TPH,3898,2027-10-22 20:56:00,2027-10-22 22:51:00,2027-10-23 01:56:00,2027-10-23 03:51:00,16,16,11,5,144,144,135,9
AZ20271025CEFTPH3898,2027-10-25,CEF,TPH,3898,2027-10-25 20:56:00,2027-10-25 22:51:00,2027-10-26 01:56:00,2027-10-26 03:51:00,16,16,10,6,144,144,132,12
AZ20271028CEFTPH3898,2027-10-28,CEF,TPH,3898,2027-10-28 20:56:00,2027-10-28 22:51:00,2027-10-29 01:56:00,2027-10-29 03:51:00,16,16,9,7,144,144,114,30
AZ20271026CEFTPH3898,2027-10-26,CEF,TPH,3898,2027-10-26 20:56:00,2027-10-26 22:51:00,2027-10-27 01:56:00,2027-10-27 03:51:00,16,16,10,6,144,144,110,34
AZ20271019CEFTPH3898,2027-10-19,CEF,TPH,3898,2027-10-19 20:56:00,2027-10-19 22:51:00,2027-10-20 01:56:00,2027-10-20 03:51:00,16,16,16,0,144,144,156,-12
AZ20271019RHPTPH3571,2027-10-19,RHP,TPH,3571,2027-10-19 19:57:00,2027-10-19 23:25:00,2027-10-20 00:57:00,2027-10-20 04:25:00,16,16,16,0,144,144,143,1
AZ20271023RHPTPH3571,2027-10-23,RHP,TPH,3571,2027-10-23 19:57:00,2027-10-23 23:25:00,2027-10-24 00:57:00,2027-10-24 04:25:00,16,16,13,3,144,144,106,38
AZ20271021RHPTPH3571,2027-10-21,RHP,TPH,3571,2027-10-21 19:57:00,2027-10-21 23:25:00,2027-10-22 00:57:00,2027-10-22 04:25:00,16,16,16,0,144,144,144,0
AZ20271026RHPTPH3571,2027-10-26,RHP,TPH,3571,2027-10-26 19:57:00,2027-10-26 23:25:00,2027-10-27 00:57:00,2027-10-27 04:25:00,16,16,15,1,144,144,117,27
AZ20271025RHPTPH3571,2027-10-25,RHP,TPH,3571,2027-10-25 19:57:00,2027-10-25 23:25:00,2027-10-26 00:57:00,2027-10-26 04:25:00,16,16,16,0,144,144,100,44
AZ20271027RHPTPH3571,2027-10-27,RHP,TPH,3571,2027-10-27 19:57:00,2027-10-27 23:25:00,2027-10-28 00:57:00,2027-10-28 04:25:00,16,16,13,3,144,144,122,22
AZ20271020RHPTPH3571,2027-10-20,RHP,TPH,3571,2027-10-20 19:57:00,2027-10-20 23:25:00,2027-10-21 00:57:00,2027-10-21 04:25:00,16,16,15,1,144,144,144,0
AZ20271024RHPTPH3571,2027-10-24,RHP,TPH,3571,2027-10-24 19:57:00,2027-10-24 23:25:00,2027-10-25 00:57:00,2027-10-25 04:25:00,16,16,10,6,144,144,127,17
AZ20271022RHPTPH3571,2027-10-22,RHP,TPH,3571,2027-10-22 19:57:00,2027-10-22 23:25:00,2027-10-23 00:57:00,2027-10-23 04:25:00,16,16,16,0,144,144,139,5
AZ20271028RHPTPH3571,2027-10-28,RHP,TPH,3571,2027-10-28 19:57:00,2027-10-28 23:25:00,2027-10-29 00:57:00,2027-10-29 04:25:00,16,16,11,5,144,144,123,21
AZ20271022TPHEBG1918,2027-10-22,TPH,EBG,1918,2027-10-22 17:48:00,2027-10-22 21:08:00,2027-10-22 22:48:00,2027-10-23 01:08:00,16,16,12,4,150,150,150,0
AZ20271026TPHEBG1918,2027-10-26,TPH,EBG,1918,2027-10-26 17:48:00,2027-10-26 21:08:00,2027-10-26 22:48:00,2027-10-27 01:08:00,16,16,10,6,150,150,146,4
AZ20271025TPHEBG1918,2027-10-25,TPH,EBG,1918,2027-10-25 17:48:00,2027-10-25 21:08:00,2027-10-25 22:48:00,2027-10-26 01:08:00,16,16,3,13,144,144,137,7
AZ20271024TPHEBG1918,2027-10-24,TPH,EBG,1918,2027-10-24 17:48:00,2027-10-24 21:08:00,2027-10-24 22:48:00,2027-10-25 01:08:00,16,16,14,2,150,150,155,-5
AZ20271020TPHEBG1918,2027-10-20,TPH,EBG,1918,2027-10-20 17:48:00,2027-10-20 21:08:00,2027-10-20 22:48:00,2027-10-21 01:08:00,16,16,9,7,150,150,149,1
AZ20271023TPHEBG1918,2027-10-23,TPH,EBG,1918,2027-10-23 17:48:00,2027-10-23 21:08:00,2027-10-23 22:48:00,2027-10-24 01:08:00,16,16,14,2,150,150,152,-2
AZ20271028TPHEBG1918,2027-10-28,TPH,EBG,1918,2027-10-28 17:48:00,2027-10-28 21:08:00,2027-10-28 22:48:00,2027-10-29 01:08:00,16,16,5,11,150,150,141,9
AZ20271021TPHEBG1918,2027-10-21,TPH,EBG,1918,2027-10-21 17:48:00,2027-10-21 21:08:00,2027-10-21 22:48:00,2027-10-22 01:08:00,16,16,16,0,144,144,143,1
AZ20271027TPHEBG1918,2027-10-27,TPH,EBG,1918,2027-10-27 17:48:00,2027-10-27 21:08:00,2027-10-27 22:48:00,2027-10-28 01:08:00,16,16,12,4,150,150,139,11
AZ20271019TPHEBG1918,2027-10-19,TPH,EBG,1918,2027-10-19 17:48:00,2027-10-19 21:08:00,2027-10-19 22:48:00,2027-10-20 01:08:00,16,16,15,1,150,150,154,-4
AZ20271022TPHGIW9000,2027-10-22,TPH,GIW,9000,2027-10-22 15:31:00,2027-10-22 20:22:00,2027-10-22 20:31:00,2027-10-23 01:22:00,12,12,12,0,162,162,162,0
AZ20271020TPHGIW9000,2027-10-20,TPH,GIW,9000,2027-10-20 15:31:00,2027-10-20 20:22:00,2027-10-20 20:31:00,2027-10-21 01:22:00,16,16,16,0,144,144,148,-4
AZ20271021TPHGIW9000,2027-10-21,TPH,GIW,9000,2027-10-21 15:31:00,2027-10-21 20:22:00,2027-10-21 20:31:00,2027-10-22 01:22:00,16,16,12,4,144,144,161,-17
AZ20271027TPHGIW9000,2027-10-27,TPH,GIW,9000,2027-10-27 15:31:00,2027-10-27 20:22:00,2027-10-27 20:31:00,2027-10-28 01:22:00,16,16,12,4,150,150,137,13
AZ20271024TPHGIW9000,2027-10-24,TPH,GIW,9000,2027-10-24 15:31:00,2027-10-24 20:22:00,2027-10-24 20:31:00,2027-10-25 01:22:00,16,16,15,1,150,150,133,17
AZ20271023TPHGIW9000,2027-10-23,TPH,GIW,9000,2027-10-23 15:31:00,2027-10-23 20:22:00,2027-10-23 20:31:00,2027-10-24 01:22:00,16,16,15,1,150,150,149,1
AZ20271026TPHGIW9000,2027-10-26,TPH,GIW,9000,2027-10-26 15:31:00,2027-10-26 20:22:00,2027-10-26 20:31:00,2027-10-27 01:22:00,16,16,15,1,150,150,133,17
AZ20271025TPHGIW9000,2027-10-25,TPH,GIW,9000,2027-10-25 15:31:00,2027-10-25 20:22:00,2027-10-25 20:31:00,2027-10-26 01:22:00,12,12,7,5,162,162,132,30
AZ20271028TPHGIW9000,2027-10-28,TPH,GIW,9000,2027-10-28 15:31:00,2027-10-28 20:22:00,2027-10-28 20:31:00,2027-10-29 01:22:00,12,12,7,5,162,162,148,14
AZ20271023CEFTPH15360,2027-10-23,CEF,TPH,15360,2027-10-23 12:32:00,2027-10-23 14:27:00,2027-10-23 17:32:00,2027-10-23 19:27:00,16,16,1,15,144,144,136,8
AZ20271022CEFTPH15360,2027-10-22,CEF,TPH,15360,2027-10-22 12:32:00,2027-10-22 14:27:00,2027-10-22 17:32:00,2027-10-22 19:27:00,16,16,3,13,144,144,123,21
AZ20271024CEFTPH15360,2027-10-24,CEF,TPH,15360,2027-10-24 12:32:00,2027-10-24 14:27:00,2027-10-24 17:32:00,2027-10-24 19:27:00,16,16,2,14,144,144,127,17
