RECLOC,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,PREV_OD_BROKEN_IND,PAX_CNT,CVM,PREV_CONN_TIME,ALT_DEP_KEY,ALT_CABIN_CD,ALT_OPER_OD_ORIG_CD,ALT_OPER_OD_DEST_CD,ALT_DEP_DT,ALT_ORIG_CD,ALT_DEST_CD,ALT_FLT_NUM,ALT_DEP_DTML,ALT_ARR_DTML,ALT_DEP_DTMZ,ALT_ARR_DTMZ,ALT_CONN_TIME_MINS
8579,Y,11,ALN,TPH,AZ20271022ALNTPH7450,2027-10-22,ALN,TPH,7450,2027-10-22 16:03,2027-10-22 20:43,2027-10-22 22:03,2027-10-23 1:43,0,1,0.421010017,,AZ20271024ALNTPH7450,Either,ALN,TPH,2027-10-24,ALN,TPH,7450.0,2027-10-24 16:03,2027-10-24 20:43,2027-10-24 22:03,2027-10-25 01:43,
8580,Y,16,NAD,VUY,AZ20271022NADTPH3095,2027-10-22,NAD,TPH,3095,2027-10-22 14:35,2027-10-22 16:44,2027-10-22 19:35,2027-10-22 21:44,0,1,1.382999986,,AZ20271023NADTPH13465,Either,NAD,TPH,2027-10-23,NAD,TPH,13465.0,2027-10-23 20:59,2027-10-23 23:08,2027-10-24 01:59,2027-10-24 04:08,
8581,Y,11,JDP,FHY,AZ20271021JDPTPH16414,2027-10-21,JDP,TPH,16414,2027-10-21 14:10,2027-10-21 16:51,2027-10-21 20:10,2027-10-21 21:51,0,1,2.516532837,,AZ20271023JDPTPH16414,Either,JDP,TPH,2027-10-23,JDP,TPH,16414.0,2027-10-23 14:10,2027-10-23 16:51,2027-10-23 19:10,2027-10-23 21:51,
8582,Y,19,TPH,EBG,AZ20271021TPHEBG4711,2027-10-21,TPH,EBG,4711,2027-10-22 0:50,2027-10-22 4:10,2027-10-22 5:50,2027-10-22 8:10,0,1,2.231999993,,AZ20271021TPHEBG5086,Either,TPH,EBG,2027-10-21,TPH,EBG,5086.0,2027-10-22 04:49,2027-10-22 08:09,2027-10-22 09:49,2027-10-22 12:09,
8583,Y,6,EYF,PJY,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,3.339850003,,AZ20271022EYFTPH17051,Either,EYF,TPH,2027-10-22,EYF,TPH,17051.0,2027-10-23 00:08,2027-10-23 01:36,2027-10-23 05:08,2027-10-23 06:36,
8584,Y,21,EID,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,3,5.084871877,71.0,AZ20271022TPHZFM1803,Either,TPH,ZFM,2027-10-22,TPH,ZFM,1803.0,2027-10-23 03:37,2027-10-23 12:12,2027-10-23 08:37,2027-10-23 15:12,
8585,Y,22,TZJ,GIW,AZ20271021TPHGIW15865,2027-10-21,TPH,GIW,15865,2027-10-22 4:42,2027-10-22 9:33,2027-10-22 9:42,2027-10-22 14:33,0,1,1.363049984,499.0,,,,,,,,,,,,,
8586,Y,24,CIA,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,1,7.039438359,147.0,,,,,,,,,,,,,
8587,Y,14,NAD,QHP,AZ20271021NADTPH10482,2027-10-21,NAD,TPH,10482,2027-10-21 10:41,2027-10-21 12:50,2027-10-21 15:41,2027-10-21 17:50,0,2,1.32100001,,,,,,,,,,,,,,
8588,Y,22,RZD,LIZ,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,3,2.772507515,,,,,,,,,,,,,,
8588,Y,22,RZD,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,3,2.772507515,135.0,AZ20271023TPHLIZ17041,Either,TPH,LIZ,2027-10-23,TPH,LIZ,17041.0,2027-10-23 18:59,2027-10-23 22:38,2027-10-23 23:59,2027-10-24 02:38,
8588,Y,22,RZD,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,3,2.772507515,135.0,AZ20271023TPHLIZ18249,Either,TPH,LIZ,2027-10-23,TPH,LIZ,18249.0,2027-10-23 15:51,2027-10-23 19:30,2027-10-23 20:51,2027-10-23 23:30,
8588,Y,22,RZD,LIZ,AZ20271021TPHLIZ17269,2027-10-21,TPH,LIZ,17269,2027-10-21 19:09,2027-10-21 22:48,2027-10-22 0:09,2027-10-22 2:48,0,3,2.772507515,135.0,AZ20271023TPHLIZ4975,Either,TPH,LIZ,2027-10-23,TPH,LIZ,4975.0,2027-10-23 15:39,2027-10-23 19:18,2027-10-23 20:39,2027-10-23 23:18,
8589,C,25,TPH,PGM,AZ20271020TPHPGM8800,2027-10-20,TPH,PGM,8800,2027-10-21 4:41,2027-10-21 5:50,2027-10-21 9:41,2027-10-21 11:50,0,1,9.775422985,,AZ20271022TPHPGM8800,Either,TPH,PGM,2027-10-22,TPH,PGM,8800.0,2027-10-23 04:41,2027-10-23 05:50,2027-10-23 09:41,2027-10-23 11:50,
8590,Y,10,EYF,QRD,AZ20271020TPHQRD1370,2027-10-20,TPH,QRD,1370,2027-10-20 15:47,2027-10-20 19:13,2027-10-20 20:47,2027-10-21 0:13,0,1,3.959850008,86.0,,,,,,,,,,,,,
8591,Y,23,OSW,TPH,AZ20271022OSWTPH11969,2027-10-22,OSW,TPH,11969,2027-10-22 11:30,2027-10-22 14:14,2027-10-22 16:30,2027-10-22 19:14,0,1,3.807354922,,AZ20271023OSWTPH19197,Either,OSW,TPH,2027-10-23,OSW,TPH,19197.0,2027-10-23 17:41,2027-10-23 20:25,2027-10-23 22:41,2027-10-24 01:25,
8592,Y,4,TPH,EID,AZ20271021TPHEID19483,2027-10-21,TPH,EID,19483,2027-10-21 15:38,2027-10-21 17:19,2027-10-21 20:38,2027-10-21 22:19,0,2,0.172929987,,,,,,,,,,,,,,
8593,Y,11,GIW,TZJ,AZ20271020TPHTZJ19911,2027-10-20,TPH,TZJ,19911,2027-10-20 21:45,2027-10-20 23:25,2027-10-21 2:45,2027-10-21 4:25,0,1,1.452499986,124.0,,,,,,,,,,,,,
8594,Y,10,RZD,RHP,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,1,3.627462803,,,,,,,,,,,,,,
8595,Y,22,IJA,NWY,AZ20271020TPHNWY19873,2027-10-20,TPH,NWY,19873,2027-10-21 3:57,2027-10-21 7:34,2027-10-21 8:57,2027-10-21 12:34,0,2,3.450850004,645.0,,,,,,,,,,,,,
8596,Y,19,GCH,TZJ,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,2.542682855,,AZ20271022GCHTPH9724,Either,GCH,TPH,2027-10-22,GCH,TPH,9724.0,2027-10-22 09:58,2027-10-22 12:22,2027-10-22 13:58,2027-10-22 17:22,
8596,Y,19,GCH,TZJ,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,2.542682855,,AZ20271023GCHTPH9724,Either,GCH,TPH,2027-10-23,GCH,TPH,9724.0,2027-10-23 09:58,2027-10-23 12:22,2027-10-23 13:58,2027-10-23 17:22,
8597,Y,14,GCH,TPH,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,0.660000026,,AZ20271022GCHTPH9724,Either,GCH,TPH,2027-10-22,GCH,TPH,9724.0,2027-10-22 09:58,2027-10-22 12:22,2027-10-22 13:58,2027-10-22 17:22,
8597,Y,14,GCH,TPH,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,0.660000026,,AZ20271023GCHTPH9724,Either,GCH,TPH,2027-10-23,GCH,TPH,9724.0,2027-10-23 09:58,2027-10-23 12:22,2027-10-23 13:58,2027-10-23 17:22,
8598,Y,19,QHP,CIA,AZ20271020QHPTPH16478,2027-10-20,QHP,TPH,16478,2027-10-20 19:48,2027-10-20 22:57,2027-10-21 0:48,2027-10-21 3:57,0,1,4.952458434,,AZ20271022QHPTPH19553,Either,QHP,TPH,2027-10-22,QHP,TPH,19553.0,2027-10-22 19:16,2027-10-22 22:25,2027-10-23 00:16,2027-10-23 03:25,
8599,Y,11,EBG,BPJ,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,2.979462861,,AZ20271024EBGTPH5654,Either,EBG,TPH,2027-10-24,EBG,TPH,5654.0,2027-10-24 12:44,2027-10-24 14:13,2027-10-24 16:44,2027-10-24 19:13,
8600,Y,14,TZJ,EBG,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,1.319999993,,AZ20271022TZJTPH6737,Either,TZJ,TPH,2027-10-22,TZJ,TPH,6737.0,2027-10-22 21:23,2027-10-22 23:13,2027-10-23 02:23,2027-10-23 04:13,
8601,Y,19,IDK,NWY,AZ20271021TPHNWY7746,2027-10-21,TPH,NWY,7746,2027-10-22 3:55,2027-10-22 7:32,2027-10-22 8:55,2027-10-22 12:32,0,1,2.543462841,698.0,AZ20271023TPHNWY4086,Either,TPH,NWY,2027-10-23,TPH,NWY,4086.0,2027-10-23 21:35,2027-10-24 01:17,2027-10-24 02:35,2027-10-24 06:17,
8602,Y,19,EID,QHP,AZ20271020TPHQHP793,2027-10-20,TPH,QHP,793,2027-10-21 0:32,2027-10-21 3:40,2027-10-21 5:32,2027-10-21 8:40,0,4,1.115000002,284.0,,,,,,,,,,,,,
8603,Y,10,FNX,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,1.582000017,267.0,AZ20271022TPHALN6524,Either,TPH,ALN,2027-10-22,TPH,ALN,6524.0,2027-10-23 03:40,2027-10-23 06:37,2027-10-23 08:40,2027-10-23 12:37,
8604,Y,22,NAD,JDP,AZ20271021NADTPH19219,2027-10-21,NAD,TPH,19219,2027-10-21 18:34,2027-10-21 20:43,2027-10-21 23:34,2027-10-22 1:43,0,1,1.307000011,,,,,,,,,,,,,,
8605,Y,0,VUY,JDP,AZ20271021TPHJDP11398,2027-10-21,TPH,JDP,11398,2027-10-22 3:41,2027-10-22 6:31,2027-10-22 8:41,2027-10-22 12:31,0,4,2.43567751,129.0,AZ20271023TPHJDP6704,Either,TPH,JDP,2027-10-23,TPH,JDP,6704.0,2027-10-24 00:53,2027-10-24 03:43,2027-10-24 05:53,2027-10-24 08:43,
8606,Y,18,TPH,EYF,AZ20271020TPHEYF5897,2027-10-20,TPH,EYF,5897,2027-10-21 3:46,2027-10-21 5:07,2027-10-21 8:46,2027-10-21 10:07,0,1,0.0535599999129772,,,,,,,,,,,,,,
8607,Y,10,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,5.840128016,,AZ20271021TPHZFM1803,Either,TPH,ZFM,2027-10-21,TPH,ZFM,1803.0,2027-10-22 03:37,2027-10-22 12:12,2027-10-22 08:37,2027-10-22 15:12,
8607,Y,10,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,5.840128016,,AZ20271022TPHZFM10431,Either,TPH,ZFM,2027-10-22,TPH,ZFM,10431.0,2027-10-23 00:58,2027-10-23 09:33,2027-10-23 05:58,2027-10-23 12:33,
8607,Y,10,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,5.840128016,,AZ20271022TPHZFM1803,Either,TPH,ZFM,2027-10-22,TPH,ZFM,1803.0,2027-10-23 03:37,2027-10-23 12:12,2027-10-23 08:37,2027-10-23 15:12,
8607,Y,10,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,5.840128016,,AZ20271022TPHZFM3101,Either,TPH,ZFM,2027-10-22,TPH,ZFM,3101.0,2027-10-22 21:55,2027-10-23 06:30,2027-10-23 02:55,2027-10-23 09:30,
8607,Y,10,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,5.840128016,,AZ20271023TPHZFM15916,Either,TPH,ZFM,2027-10-23,TPH,ZFM,15916.0,2027-10-23 17:57,2027-10-24 02:32,2027-10-23 22:57,2027-10-24 05:32,
8608,Y,18,RHP,CIA,AZ20271021RHPTPH851,2027-10-21,RHP,TPH,851,2027-10-21 23:12,2027-10-22 2:40,2027-10-22 4:12,2027-10-22 7:40,0,3,5.784600783,,AZ20271023RHPTPH3571,Either,RHP,TPH,2027-10-23,RHP,TPH,3571.0,2027-10-23 19:57,2027-10-23 23:25,2027-10-24 00:57,2027-10-24 04:25,
8609,Y,23,CEF,ALN,AZ20271021CEFTPH3898,2027-10-21,CEF,TPH,3898,2027-10-21 20:56,2027-10-21 22:51,2027-10-22 1:56,2027-10-22 3:51,0,1,2.087462841,,AZ20271023CEFTPH15360,Either,CEF,TPH,2027-10-23,CEF,TPH,15360.0,2027-10-23 12:32,2027-10-23 14:27,2027-10-23 17:32,2027-10-23 19:27,
8610,Y,7,TPH,RHP,AZ20271020TPHRHP16724,2027-10-20,TPH,RHP,16724,2027-10-21 0:42,2027-10-21 4:12,2027-10-21 5:42,2027-10-21 9:12,0,1,0.613820016,,,,,,,,,,,,,,
8611,Y,12,RZD,BNF,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,1,3.092372833,,,,,,,,,,,,,,
8612,Y,14,TZJ,SIQ,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,2.28366284,,AZ20271024TZJTPH10249,Either,TZJ,TPH,2027-10-24,TZJ,TPH,10249.0,2027-10-24 15:05,2027-10-24 16:55,2027-10-24 20:05,2027-10-24 21:55,
8613,Y,16,QXG,NWY,AZ20271021TPHNWY10061,2027-10-21,TPH,NWY,10061,2027-10-21 18:19,2027-10-21 21:56,2027-10-21 23:19,2027-10-22 2:56,0,1,2.055999994,83.0,AZ20271022TPHNWY19873,Either,TPH,NWY,2027-10-22,TPH,NWY,19873.0,2027-10-23 03:57,2027-10-23 07:34,2027-10-23 08:57,2027-10-23 12:34,
8614,Y,22,NMK,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,1,5.579458408,118.0,AZ20271022TPHKHL548,Either,TPH,KHL,2027-10-22,TPH,KHL,548.0,2027-10-23 00:51,2027-10-23 09:53,2027-10-23 05:51,2027-10-23 12:53,
8615,Y,20,AGQ,BJQ,AZ20271020AGQTPH6260,2027-10-20,AGQ,TPH,6260,2027-10-20 23:27,2027-10-21 2:35,2027-10-21 4:27,2027-10-21 7:35,0,2,1.864000022,,,,,,,,,,,,,,
8615,Y,20,AGQ,BJQ,AZ20271020TPHBJQ13215,2027-10-20,TPH,BJQ,13215,2027-10-21 4:47,2027-10-21 10:48,2027-10-21 9:47,2027-10-21 14:48,0,2,1.864000022,132.0,,,,,,,,,,,,,
8616,Y,21,VCF,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,2,3.851924983,62.0,AZ20271022TPHVUY2154,Either,TPH,VUY,2027-10-22,TPH,VUY,2154.0,2027-10-22 13:44,2027-10-22 14:10,2027-10-22 18:44,2027-10-22 20:10,
8617,Y,24,ZFM,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,2,5.278733404,184.0,,,,,,,,,,,,,
8618,Y,14,TZJ,SIQ,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,2.28366284,,AZ20271024TZJTPH2996,Either,TZJ,TPH,2027-10-24,TZJ,TPH,2996.0,2027-10-24 10:54,2027-10-24 12:44,2027-10-24 15:54,2027-10-24 17:44,
8619,Y,18,EYF,HHO,AZ20271021TPHHHO8010,2027-10-21,TPH,HHO,8010,2027-10-22 3:51,2027-10-22 9:04,2027-10-22 8:51,2027-10-22 14:04,0,1,2.333462848,135.0,,,,,,,,,,,,,
8620,Y,19,EYF,TPH,AZ20271021EYFTPH7127,2027-10-21,EYF,TPH,7127,2027-10-21 18:37,2027-10-21 20:05,2027-10-21 23:37,2027-10-22 1:05,0,1,0.109329998,,,,,,,,,,,,,,
8621,C,9,VUY,EYF,AZ20271020VUYTPH16041,2027-10-20,VUY,TPH,16041,2027-10-20 20:25,2027-10-20 22:49,2027-10-21 2:25,2027-10-21 3:49,0,1,6.329723098,,AZ20271022VUYTPH8894,Either,VUY,TPH,2027-10-22,VUY,TPH,8894.0,2027-10-22 18:08,2027-10-22 20:32,2027-10-23 00:08,2027-10-23 01:32,
8621,C,9,VUY,EYF,AZ20271020TPHEYF15612,2027-10-20,TPH,EYF,15612,2027-10-21 0:44,2027-10-21 2:05,2027-10-21 5:44,2027-10-21 7:05,0,1,6.329723098,115.0,AZ20271021TPHEYF10112,Either,TPH,EYF,2027-10-21,TPH,EYF,10112.0,2027-10-21 13:35,2027-10-21 14:56,2027-10-21 18:35,2027-10-21 19:56,
8622,Y,18,ZFM,OSW,AZ20271021TPHOSW17806,2027-10-21,TPH,OSW,17806,2027-10-22 4:02,2027-10-22 6:42,2027-10-22 9:02,2027-10-22 11:42,0,1,4.883512033,266.0,AZ20271023TPHOSW3559,Either,TPH,OSW,2027-10-23,TPH,OSW,3559.0,2027-10-24 01:02,2027-10-24 03:42,2027-10-24 06:02,2027-10-24 08:42,
8623,Y,4,LIZ,BPJ,AZ20271020TPHBPJ14232,2027-10-20,TPH,BPJ,14232,2027-10-21 4:44,2027-10-21 14:03,2027-10-21 9:44,2027-10-21 17:03,0,2,7.748754377,192.0,AZ20271021TPHBPJ14232,Either,TPH,BPJ,2027-10-21,TPH,BPJ,14232.0,2027-10-22 04:44,2027-10-22 14:03,2027-10-22 09:44,2027-10-22 17:03,
8623,Y,4,LIZ,BPJ,AZ20271020TPHBPJ14232,2027-10-20,TPH,BPJ,14232,2027-10-21 4:44,2027-10-21 14:03,2027-10-21 9:44,2027-10-21 17:03,0,2,7.748754377,192.0,AZ20271022TPHBPJ2145,Either,TPH,BPJ,2027-10-22,TPH,BPJ,2145.0,2027-10-22 21:54,2027-10-23 07:13,2027-10-23 02:54,2027-10-23 10:13,
8623,Y,4,LIZ,BPJ,AZ20271020TPHBPJ14232,2027-10-20,TPH,BPJ,14232,2027-10-21 4:44,2027-10-21 14:03,2027-10-21 9:44,2027-10-21 17:03,0,2,7.748754377,192.0,AZ20271022TPHBPJ9170,Either,TPH,BPJ,2027-10-22,TPH,BPJ,9170.0,2027-10-22 18:55,2027-10-23 04:14,2027-10-22 23:55,2027-10-23 07:14,
8624,Y,0,XBY,EID,AZ20271020TPHEID11017,2027-10-20,TPH,EID,11017,2027-10-20 21:39,2027-10-20 23:20,2027-10-21 2:39,2027-10-21 4:20,0,2,1.400000006,44.0,,,,,,,,,,,,,
8625,Y,14,TZJ,TPH,AZ20271020TZJTPH14894,2027-10-20,TZJ,TPH,14894,2027-10-20 18:33,2027-10-20 20:23,2027-10-20 23:33,2027-10-21 1:23,0,1,0.264349997,,,,,,,,,,,,,,
8626,Y,11,FHY,ZFM,AZ20271020FHYTPH19214,2027-10-20,FHY,TPH,19214,2027-10-20 19:31,2027-10-20 20:41,2027-10-20 23:31,2027-10-21 1:41,0,2,5.034604793,,AZ20271020FHYTPH10835,Either,FHY,TPH,2027-10-20,FHY,TPH,10835.0,2027-10-20 21:56,2027-10-20 23:06,2027-10-21 01:56,2027-10-21 04:06,
8627,C,25,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.740178979,,AZ20271021TPHZFM12096,Either,TPH,ZFM,2027-10-21,TPH,ZFM,12096.0,2027-10-22 01:15,2027-10-22 09:50,2027-10-22 06:15,2027-10-22 12:50,
8627,C,25,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.740178979,,AZ20271021TPHZFM1803,Either,TPH,ZFM,2027-10-21,TPH,ZFM,1803.0,2027-10-22 03:37,2027-10-22 12:12,2027-10-22 08:37,2027-10-22 15:12,
8627,C,25,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.740178979,,AZ20271022TPHZFM10362,Either,TPH,ZFM,2027-10-22,TPH,ZFM,10362.0,2027-10-22 21:34,2027-10-23 06:09,2027-10-23 02:34,2027-10-23 09:09,
8627,C,25,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.740178979,,AZ20271022TPHZFM3101,Either,TPH,ZFM,2027-10-22,TPH,ZFM,3101.0,2027-10-22 21:55,2027-10-23 06:30,2027-10-23 02:55,2027-10-23 09:30,
8627,C,25,TPH,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.740178979,,AZ20271023TPHZFM15916,Either,TPH,ZFM,2027-10-23,TPH,ZFM,15916.0,2027-10-23 17:57,2027-10-24 02:32,2027-10-23 22:57,2027-10-24 05:32,
8628,C,17,ERW,NWY,AZ20271021TPHNWY10061,2027-10-21,TPH,NWY,10061,2027-10-21 18:19,2027-10-21 21:56,2027-10-21 23:19,2027-10-22 2:56,0,1,4.844179011,98.0,AZ20271021TPHNWY19873,Either,TPH,NWY,2027-10-21,TPH,NWY,19873.0,2027-10-22 03:57,2027-10-22 07:34,2027-10-22 08:57,2027-10-22 12:34,
8629,Y,10,CIA,EYF,AZ20271021TPHEYF8525,2027-10-21,TPH,EYF,8525,2027-10-21 18:57,2027-10-21 20:18,2027-10-21 23:57,2027-10-22 1:18,0,2,5.186458401,123.0,,,,,,,,,,,,,
8630,Y,24,HIP,RHP,AZ20271021TPHRHP12465,2027-10-21,TPH,RHP,12465,2027-10-21 18:25,2027-10-21 21:55,2027-10-21 23:25,2027-10-22 2:55,0,1,2.370462834,337.0,,,,,,,,,,,,,
8631,Y,18,MHI,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,5,1.469999999,127.0,,,,,,,,,,,,,
8632,Y,11,VUY,ZFM,AZ20271020VUYTPH2927,2027-10-20,VUY,TPH,2927,2027-10-20 23:08,2027-10-21 1:32,2027-10-21 5:08,2027-10-21 6:32,0,2,5.043341804,,AZ20271022VUYTPH2927,Either,VUY,TPH,2027-10-22,VUY,TPH,2927.0,2027-10-22 23:08,2027-10-23 01:32,2027-10-23 05:08,2027-10-23 06:32,
8633,Y,22,EYF,VUY,AZ20271021EYFTPH3093,2027-10-21,EYF,TPH,3093,2027-10-21 11:03,2027-10-21 12:31,2027-10-21 16:03,2027-10-21 17:31,0,1,2.363152831,,,,,,,,,,,,,,
8634,Y,21,EID,TPH,AZ20271021EIDTPH19272,2027-10-21,EID,TPH,19272,2027-10-21 11:08,2027-10-21 12:42,2027-10-21 16:08,2027-10-21 17:42,0,1,2.254999995,,,,,,,,,,,,,,
8635,Y,20,NWY,LXO,AZ20271020NWYTPH11552,2027-10-20,NWY,TPH,11552,2027-10-20 19:57,2027-10-20 23:38,2027-10-21 0:57,2027-10-21 4:38,0,1,2.882472872,,,,,,,,,,,,,,
8636,Y,11,BPJ,TPH,AZ20271021BPJTPH3818,2027-10-21,BPJ,TPH,3818,2027-10-21 17:26,2027-10-21 22:52,2027-10-21 20:26,2027-10-22 3:52,0,2,0.192820013,,,,,,,,,,,,,,
8637,Y,22,JDP,LME,AZ20271021JDPTPH16414,2027-10-21,JDP,TPH,16414,2027-10-21 14:10,2027-10-21 16:51,2027-10-21 20:10,2027-10-21 21:51,0,1,5.190754159,,AZ20271022JDPTPH15100,Either,JDP,TPH,2027-10-22,JDP,TPH,15100.0,2027-10-22 20:05,2027-10-22 22:48,2027-10-23 01:05,2027-10-23 03:48,
8638,Y,21,KHL,LIZ,AZ20271022KHLTPH14976,2027-10-22,KHL,TPH,14976,2027-10-22 8:06,2027-10-22 12:57,2027-10-22 11:06,2027-10-22 17:57,0,2,5.541078441,,,,,,,,,,,,,,
8639,C,2,RHP,KHL,AZ20271021RHPTPH12951,2027-10-21,RHP,TPH,12951,2027-10-21 16:53,2027-10-21 20:21,2027-10-21 21:53,2027-10-22 1:21,0,1,9.132078295,,AZ20271022RHPTPH12951,Either,RHP,TPH,2027-10-22,RHP,TPH,12951.0,2027-10-22 16:53,2027-10-22 20:21,2027-10-22 21:53,2027-10-23 01:21,
8639,C,2,RHP,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,1,9.132078295,86.0,AZ20271022TPHKHL15796,Either,TPH,KHL,2027-10-22,TPH,KHL,15796.0,2027-10-22 21:47,2027-10-23 06:49,2027-10-23 02:47,2027-10-23 09:49,
8639,C,2,RHP,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,1,9.132078295,86.0,AZ20271022TPHKHL1856,Either,TPH,KHL,2027-10-22,TPH,KHL,1856.0,2027-10-23 03:45,2027-10-23 12:47,2027-10-23 08:45,2027-10-23 15:47,
