RECLOC,ORIG_CD,DEST_CD,DEP_KEY,FLT_NUM,DEP_DTMZ,ARR_DTMZ,PAX_CNT,NEW_DEPKEY,NEW_DEP_DTMZ,NEW_ARR_DTMZ,DELAY
3948,TPH,NAD,AZ20271020TPHNAD18287,18287,2027-10-20 22:47:00,2027-10-21 01:04:00,1,AZ20271020TPHNAD5528,2027-10-21 02:32:00,2027-10-21 04:49:00,0 days 03:45:00
3949,TPH,NWY,AZ20271020TPHNWY16107,16107,2027-10-20 20:24:00,2027-10-21 00:01:00,1,AZ20271020TPHNWY4086,2027-10-21 02:35:00,2027-10-21 06:17:00,0 days 06:16:00
394,OSW,TPH,AZ20271022OSWTPH11969,11969,2027-10-22 16:30:00,2027-10-22 19:14:00,1,AZ20271023OSWTPH1049,2027-10-24 00:43:00,2027-10-24 03:27:00,1 days 08:13:00
3950,OSW,TPH,AZ20271021OSWTPH11969,11969,2027-10-21 16:30:00,2027-10-21 19:14:00,1,AZ20271022OSWTPH1049,2027-10-23 00:43:00,2027-10-23 03:27:00,1 days 08:13:00
3950,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271022TPHCEF5687,2027-10-23 09:43:00,2027-10-23 11:45:00,1 days 12:57:00
3952,NWY,TPH,AZ20271021NWYTPH13488,13488,2027-10-22 03:56:00,2027-10-22 07:37:00,1,AZ20271024NWYTPH14133,2027-10-24 13:45:00,2027-10-24 17:26:00,2 days 09:49:00
3954,TPH,NMK,AZ20271021TPHNMK13145,13145,2027-10-21 18:43:00,2027-10-22 00:16:00,1,AZ20271024TPHNMK13145,2027-10-24 18:43:00,2027-10-25 00:16:00,3 days 00:00:00
3955,TPH,QHP,AZ20271021TPHQHP16158,16158,2027-10-22 08:38:00,2027-10-22 11:46:00,1,AZ20271023TPHQHP10566,2027-10-24 00:03:00,2027-10-24 03:11:00,1 days 15:25:00
3960,TZJ,TPH,AZ20271021TZJTPH2996,2996,2027-10-21 15:54:00,2027-10-21 17:44:00,1,AZ20271021TZJTPH16021,2027-10-21 17:32:00,2027-10-21 19:22:00,0 days 01:38:00
3962,TPH,NMK,AZ20271021TPHNMK13145,13145,2027-10-21 18:43:00,2027-10-22 00:16:00,1,AZ20271024TPHNMK13145,2027-10-24 18:43:00,2027-10-25 00:16:00,3 days 00:00:00
3963,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271021TPHRZD17197,2027-10-22 02:53:00,2027-10-22 09:10:00,0 days 18:21:00
3965,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271023TPHCEF8181,2027-10-23 20:46:00,2027-10-23 22:48:00,2 days 00:00:00
3966,ZFM,TPH,AZ20271022ZFMTPH273,273,2027-10-22 12:40:00,2027-10-22 19:25:00,2,AZ20271022ZFMTPH17726,2027-10-22 21:51:00,2027-10-23 04:36:00,0 days 09:11:00
3967,QHP,TPH,AZ20271022QHPTPH11312,11312,2027-10-22 22:40:00,2027-10-23 01:49:00,1,AZ20271022QHPTPH4704,2027-10-23 04:31:00,2027-10-23 07:40:00,0 days 05:51:00
396,TPH,ZFM,AZ20271021TPHZFM15916,15916,2027-10-21 22:57:00,2027-10-22 05:32:00,1,AZ20271022TPHZFM10431,2027-10-23 05:58:00,2027-10-23 12:33:00,1 days 07:01:00
3970,BJQ,TPH,AZ20271021BJQTPH8339,8339,2027-10-21 22:38:00,2027-10-22 03:33:00,1,AZ20271023BJQTPH14429,2027-10-23 11:08:00,2027-10-23 16:03:00,1 days 12:30:00
3970,TPH,HHO,AZ20271021TPHHHO8010,8010,2027-10-22 08:51:00,2027-10-22 14:04:00,1,AZ20271023TPHHHO8010,2027-10-24 08:51:00,2027-10-24 14:04:00,2 days 00:00:00
3972,SIQ,TPH,AZ20271021SIQTPH18551,18551,2027-10-21 16:11:00,2027-10-21 19:15:00,1,AZ20271022SIQTPH18551,2027-10-22 16:11:00,2027-10-22 19:15:00,1 days 00:00:00
3972,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271022TPHCEF5474,2027-10-23 02:48:00,2027-10-23 04:50:00,1 days 06:02:00
3973,LIZ,TPH,AZ20271020LIZTPH3474,3474,2027-10-21 01:06:00,2027-10-21 03:53:00,1,AZ20271020LIZTPH818,2027-10-21 01:37:00,2027-10-21 04:24:00,0 days 00:31:00
3975,TPH,BPJ,AZ20271020TPHBPJ14232,14232,2027-10-21 09:44:00,2027-10-21 17:03:00,2,AZ20271021TPHBPJ9170,2027-10-21 23:55:00,2027-10-22 07:14:00,0 days 14:11:00
3978,TPH,EID,AZ20271021TPHEID12343,12343,2027-10-22 08:59:00,2027-10-22 10:40:00,1,AZ20271023TPHEID11017,2027-10-24 02:39:00,2027-10-24 04:20:00,1 days 17:40:00
3979,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,2,AZ20271021TPHVUY10006,2027-10-22 06:09:00,2027-10-22 07:35:00,1 days 03:25:00
3980,JDP,TPH,AZ20271022JDPTPH15178,15178,2027-10-22 17:39:00,2027-10-22 19:20:00,1,AZ20271022JDPTPH16414,2027-10-22 19:10:00,2027-10-22 21:51:00,0 days 02:31:00
3984,NWY,TPH,AZ20271021NWYTPH13488,13488,2027-10-22 03:56:00,2027-10-22 07:37:00,1,AZ20271023NWYTPH3857,2027-10-23 17:59:00,2027-10-23 21:40:00,1 days 14:03:00
3985,JDP,TPH,AZ20271022JDPTPH15178,15178,2027-10-22 17:39:00,2027-10-22 19:20:00,1,AZ20271022JDPTPH16414,2027-10-22 19:10:00,2027-10-22 21:51:00,0 days 02:31:00
3986,CEF,TPH,AZ20271020CEFTPH3898,3898,2027-10-21 01:56:00,2027-10-21 03:51:00,1,AZ20271023CEFTPH15360,2027-10-23 17:32:00,2027-10-23 19:27:00,2 days 15:36:00
3988,TPH,EID,AZ20271021TPHEID19483,19483,2027-10-21 20:38:00,2027-10-21 22:19:00,1,AZ20271023TPHEID11017,2027-10-24 02:39:00,2027-10-24 04:20:00,2 days 06:01:00
3989,TPH,RBR,AZ20271021TPHRBR5443,5443,2027-10-21 23:33:00,2027-10-22 01:23:00,2,AZ20271023TPHRBR5443,2027-10-23 23:33:00,2027-10-24 01:23:00,2 days 00:00:00
398,ALN,TPH,AZ20271020ALNTPH13462,13462,2027-10-21 01:21:00,2027-10-21 05:01:00,1,AZ20271021ALNTPH6238,2027-10-21 18:08:00,2027-10-21 21:48:00,0 days 16:47:00
3990,TPH,CEF,AZ20271021TPHCEF5687,5687,2027-10-22 09:43:00,2027-10-22 11:45:00,1,AZ20271024TPHCEF5474,2027-10-25 02:48:00,2027-10-25 04:50:00,2 days 17:05:00
3992,TPH,QHP,AZ20271021TPHQHP15070,15070,2027-10-21 19:13:00,2027-10-21 22:21:00,1,AZ20271024TPHQHP15215,2027-10-24 18:50:00,2027-10-24 21:58:00,2 days 23:37:00
3994,TPH,KHL,AZ20271020TPHKHL2510,2510,2027-10-21 02:26:00,2027-10-21 09:28:00,2,AZ20271022TPHKHL2510,2027-10-23 02:26:00,2027-10-23 09:28:00,2 days 00:00:00
3996,TPH,RBR,AZ20271021TPHRBR5443,5443,2027-10-21 23:33:00,2027-10-22 01:23:00,1,AZ20271022TPHRBR5443,2027-10-22 23:33:00,2027-10-23 01:23:00,1 days 00:00:00
3997,JDP,TPH,AZ20271021JDPTPH19671,19671,2027-10-22 00:05:00,2027-10-22 01:46:00,1,AZ20271021JDPTPH15100,2027-10-22 01:05:00,2027-10-22 03:48:00,0 days 02:02:00
3998,TPH,ERW,AZ20271021TPHERW12992,12992,2027-10-21 20:53:00,2027-10-21 23:22:00,1,AZ20271022TPHERW6703,2027-10-23 08:47:00,2027-10-23 11:16:00,1 days 11:54:00
3,TPH,FHY,AZ20271021TPHFHY5119,5119,2027-10-21 20:34:00,2027-10-21 22:30:00,3,AZ20271023TPHFHY5119,2027-10-23 20:34:00,2027-10-23 22:30:00,2 days 00:00:00
4000,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,8,AZ20271024TPHIJA13612,2027-10-24 23:16:00,2027-10-25 00:30:00,2 days 14:35:00
4001,TPH,TZJ,AZ20271020TPHTZJ19911,19911,2027-10-21 02:45:00,2027-10-21 04:25:00,1,AZ20271023TPHTZJ14583,2027-10-23 22:58:00,2027-10-24 00:38:00,2 days 20:13:00
4003,PGM,TPH,AZ20271021PGMTPH18891,18891,2027-10-21 17:10:00,2027-10-21 19:17:00,1,AZ20271024PGMTPH18891,2027-10-24 17:10:00,2027-10-24 19:17:00,3 days 00:00:00
4005,TPH,SIQ,AZ20271020TPHSIQ10809,10809,2027-10-21 05:59:00,2027-10-21 08:47:00,1,AZ20271023TPHSIQ9938,2027-10-23 23:31:00,2027-10-24 02:19:00,2 days 17:32:00
4007,TPH,EID,AZ20271021TPHEID19483,19483,2027-10-21 20:38:00,2027-10-21 22:19:00,1,AZ20271023TPHEID11017,2027-10-24 02:39:00,2027-10-24 04:20:00,2 days 06:01:00
4008,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,1,AZ20271023TPHNAD8686,2027-10-24 05:31:00,2027-10-24 07:48:00,1 days 20:54:00
4009,OSW,TPH,AZ20271021OSWTPH11969,11969,2027-10-21 16:30:00,2027-10-21 19:14:00,1,AZ20271024OSWTPH11969,2027-10-24 16:30:00,2027-10-24 19:14:00,3 days 00:00:00
400,JDP,TPH,AZ20271022JDPTPH15178,15178,2027-10-22 17:39:00,2027-10-22 19:20:00,1,AZ20271022JDPTPH15100,2027-10-23 01:05:00,2027-10-23 03:48:00,0 days 08:28:00
4010,AGQ,TPH,AZ20271020AGQTPH6260,6260,2027-10-21 04:27:00,2027-10-21 07:35:00,1,AZ20271021AGQTPH6260,2027-10-22 04:27:00,2027-10-22 07:35:00,1 days 00:00:00
4010,TPH,KHL,AZ20271021TPHKHL15796,15796,2027-10-22 02:47:00,2027-10-22 09:49:00,1,AZ20271022TPHKHL1856,2027-10-23 08:45:00,2027-10-23 15:47:00,1 days 05:58:00
4011,TPH,JDP,AZ20271020TPHJDP6699,6699,2027-10-20 23:27:00,2027-10-21 03:20:00,1,AZ20271020TPHJDP5924,2027-10-20 23:44:00,2027-10-21 02:37:00,-1 days +23:17:00
4018,TPH,JDP,AZ20271021TPHJDP11398,11398,2027-10-22 08:41:00,2027-10-22 12:31:00,1,AZ20271022TPHJDP4203,2027-10-22 19:12:00,2027-10-22 22:05:00,0 days 09:34:00
4019,JDP,TPH,AZ20271022JDPTPH15178,15178,2027-10-22 17:39:00,2027-10-22 19:20:00,1,AZ20271022JDPTPH16414,2027-10-22 19:10:00,2027-10-22 21:51:00,0 days 02:31:00
4021,TPH,HIP,AZ20271021TPHHIP18790,18790,2027-10-22 05:52:00,2027-10-22 07:18:00,1,AZ20271023TPHHIP18790,2027-10-24 05:52:00,2027-10-24 07:18:00,2 days 00:00:00
4022,TPH,LIZ,AZ20271021TPHLIZ17269,17269,2027-10-22 00:09:00,2027-10-22 02:48:00,1,AZ20271022TPHLIZ18001,2027-10-23 09:45:00,2027-10-23 12:24:00,1 days 09:36:00
4027,CEF,TPH,AZ20271021CEFTPH3898,3898,2027-10-22 01:56:00,2027-10-22 03:51:00,1,AZ20271023CEFTPH9629,2027-10-23 14:24:00,2027-10-23 16:19:00,1 days 12:28:00
4030,TPH,PSX,AZ20271020TPHPSX826,826,2027-10-20 22:56:00,2027-10-21 00:59:00,1,AZ20271023TPHPSX826,2027-10-23 22:56:00,2027-10-24 00:59:00,3 days 00:00:00
4031,TZJ,TPH,AZ20271020TZJTPH14894,14894,2027-10-20 23:33:00,2027-10-21 01:23:00,1,AZ20271022TZJTPH13898,2027-10-22 22:40:00,2027-10-23 00:30:00,1 days 23:07:00
4032,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,1,AZ20271024TPHIJA13612,2027-10-24 23:16:00,2027-10-25 00:30:00,2 days 14:35:00
4033,NWY,TPH,AZ20271022NWYTPH14133,14133,2027-10-22 13:45:00,2027-10-22 17:26:00,1,AZ20271025NWYTPH14133,2027-10-25 13:45:00,2027-10-25 17:26:00,3 days 00:00:00
4038,TPH,QXG,AZ20271021TPHQXG5430,5430,2027-10-22 08:40:00,2027-10-22 11:08:00,1,AZ20271023TPHQXG5430,2027-10-24 08:40:00,2027-10-24 11:08:00,2 days 00:00:00
4041,TPH,BPJ,AZ20271020TPHBPJ14232,14232,2027-10-21 09:44:00,2027-10-21 17:03:00,1,AZ20271022TPHBPJ14232,2027-10-23 09:44:00,2027-10-23 17:03:00,2 days 00:00:00
4042,TPH,SIQ,AZ20271020TPHSIQ10809,10809,2027-10-21 05:59:00,2027-10-21 08:47:00,1,AZ20271023TPHSIQ9938,2027-10-23 23:31:00,2027-10-24 02:19:00,2 days 17:32:00
4043,TPH,OSW,AZ20271020TPHOSW17806,17806,2027-10-21 09:02:00,2027-10-21 11:42:00,2,AZ20271023TPHOSW17806,2027-10-24 09:02:00,2027-10-24 11:42:00,3 days 00:00:00
4044,TPH,RBR,AZ20271021TPHRBR5443,5443,2027-10-21 23:33:00,2027-10-22 01:23:00,1,AZ20271021TPHRBR14039,2027-10-22 08:53:00,2027-10-22 10:43:00,0 days 09:20:00
4046,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,2,AZ20271023TPHVUY2154,2027-10-23 18:44:00,2027-10-23 20:10:00,2 days 16:00:00
4047,TPH,GCH,AZ20271020TPHGCH2827,2827,2027-10-21 09:37:00,2027-10-21 12:35:00,1,AZ20271021TPHGCH2827,2027-10-22 09:37:00,2027-10-22 12:35:00,1 days 00:00:00
4048,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,3,AZ20271024TPHEYF972,2027-10-24 18:23:00,2027-10-24 19:44:00,2 days 18:26:00
4050,TPH,KHR,AZ20271020TPHKHR19705,19705,2027-10-20 22:40:00,2027-10-21 00:55:00,3,AZ20271023TPHKHR19705,2027-10-23 22:40:00,2027-10-24 00:55:00,3 days 00:00:00
4051,ERW,TPH,AZ20271021ERWTPH18607,18607,2027-10-22 00:43:00,2027-10-22 03:21:00,1,AZ20271021ERWTPH18828,2027-10-22 03:52:00,2027-10-22 06:30:00,0 days 03:09:00
4053,TPH,ERW,AZ20271020TPHERW7675,7675,2027-10-20 18:47:00,2027-10-20 21:16:00,1,AZ20271021TPHERW5969,2027-10-22 05:37:00,2027-10-22 08:06:00,1 days 10:50:00
4055,VUY,TPH,AZ20271022VUYTPH5659,5659,2027-10-22 18:02:00,2027-10-22 19:26:00,1,AZ20271022VUYTPH2927,2027-10-23 05:08:00,2027-10-23 06:32:00,0 days 11:06:00
4056,NWY,TPH,AZ20271022NWYTPH14133,14133,2027-10-22 13:45:00,2027-10-22 17:26:00,1,AZ20271023NWYTPH12866,2027-10-23 17:49:00,2027-10-23 21:30:00,1 days 04:04:00
4059,TPH,OSW,AZ20271021TPHOSW2173,2173,2027-10-21 18:48:00,2027-10-21 21:28:00,3,AZ20271021TPHOSW3559,2027-10-22 06:02:00,2027-10-22 08:42:00,0 days 11:14:00
405,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271023TPHNAD12819,2027-10-23 20:22:00,2027-10-23 22:39:00,2 days 00:00:00
4062,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271021TPHVUY10006,2027-10-22 06:09:00,2027-10-22 07:35:00,1 days 03:25:00
4063,TPH,NWY,AZ20271021TPHNWY10061,10061,2027-10-21 23:19:00,2027-10-22 02:56:00,1,AZ20271021TPHNWY19873,2027-10-22 08:57:00,2027-10-22 12:34:00,0 days 09:38:00
4064,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271023TPHVUY19976,2027-10-23 18:36:00,2027-10-23 20:02:00,2 days 15:52:00
4068,TPH,ERW,AZ20271020TPHERW7675,7675,2027-10-20 18:47:00,2027-10-20 21:16:00,1,AZ20271020TPHERW12992,2027-10-20 20:53:00,2027-10-20 23:22:00,0 days 02:06:00
4069,NAD,TPH,AZ20271020NADTPH13465,13465,2027-10-21 01:59:00,2027-10-21 04:08:00,1,AZ20271022NADTPH10482,2027-10-22 15:41:00,2027-10-22 17:50:00,1 days 13:42:00
4072,TPH,SIQ,AZ20271020TPHSIQ10809,10809,2027-10-21 05:59:00,2027-10-21 08:47:00,1,AZ20271021TPHSIQ10809,2027-10-22 05:59:00,2027-10-22 08:47:00,1 days 00:00:00
4073,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,2,AZ20271023TPHEBG4711,2027-10-24 05:50:00,2027-10-24 08:10:00,2 days 00:00:00
4074,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,1,AZ20271022TPHVUY19976,2027-10-22 18:36:00,2027-10-22 20:02:00,0 days 10:01:00
4076,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,2,AZ20271021TPHVUY10006,2027-10-22 06:09:00,2027-10-22 07:35:00,1 days 03:25:00
4077,TPH,PGM,AZ20271021TPHPGM8800,8800,2027-10-22 09:41:00,2027-10-22 11:50:00,1,AZ20271024TPHPGM8800,2027-10-25 09:41:00,2027-10-25 11:50:00,3 days 00:00:00
4078,TPH,FHY,AZ20271020TPHFHY5119,5119,2027-10-20 20:34:00,2027-10-20 22:30:00,1,AZ20271022TPHFHY5119,2027-10-22 20:34:00,2027-10-22 22:30:00,2 days 00:00:00
4082,TPH,EID,AZ20271021TPHEID19483,19483,2027-10-21 20:38:00,2027-10-21 22:19:00,1,AZ20271024TPHEID19483,2027-10-24 20:38:00,2027-10-24 22:19:00,3 days 00:00:00
4084,TPH,ALN,AZ20271020TPHALN8203,8203,2027-10-20 20:25:00,2027-10-21 00:22:00,1,AZ20271022TPHALN18534,2027-10-23 06:11:00,2027-10-23 10:18:00,2 days 09:56:00
4085,TPH,EBG,AZ20271021TPHEBG4711,4711,2027-10-22 05:50:00,2027-10-22 08:10:00,1,AZ20271024TPHEBG4711,2027-10-25 05:50:00,2027-10-25 08:10:00,3 days 00:00:00
4088,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,3,AZ20271022TPHVUY19976,2027-10-22 18:36:00,2027-10-22 20:02:00,1 days 15:52:00
4089,OLT,TPH,AZ20271020OLTTPH10853,10853,2027-10-21 11:19:00,2027-10-21 17:43:00,1,AZ20271022OLTTPH13233,2027-10-23 01:28:00,2027-10-23 07:48:00,1 days 14:05:00
408,CEF,TPH,AZ20271021CEFTPH15360,15360,2027-10-21 17:32:00,2027-10-21 19:27:00,1,AZ20271021CEFTPH115,2027-10-22 05:49:00,2027-10-22 07:44:00,0 days 12:17:00
4093,TPH,CHC,AZ20271020TPHCHC18415,18415,2027-10-21 09:40:00,2027-10-21 16:40:00,1,AZ20271022TPHCHC5640,2027-10-23 02:59:00,2027-10-23 09:59:00,1 days 17:19:00
4093,JDP,TPH,AZ20271020JDPTPH8350,8350,2027-10-21 04:40:00,2027-10-21 06:23:00,1,AZ20271022JDPTPH19123,2027-10-22 22:49:00,2027-10-23 01:30:00,1 days 19:07:00
4094,PGM,TPH,AZ20271022PGMTPH18891,18891,2027-10-22 17:10:00,2027-10-22 19:17:00,1,AZ20271022PGMTPH2952,2027-10-23 02:02:00,2027-10-23 04:09:00,0 days 08:52:00
4095,OLT,TPH,AZ20271020OLTTPH10853,10853,2027-10-21 11:19:00,2027-10-21 17:43:00,1,AZ20271021OLTTPH10853,2027-10-22 11:19:00,2027-10-22 17:43:00,1 days 00:00:00
4096,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,2,AZ20271023TPHVUY2154,2027-10-23 18:44:00,2027-10-23 20:10:00,2 days 16:00:00
40,TPH,ALN,AZ20271020TPHALN8203,8203,2027-10-20 20:25:00,2027-10-21 00:22:00,1,AZ20271022TPHALN18534,2027-10-23 06:11:00,2027-10-23 10:18:00,2 days 09:56:00
4101,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271023TPHALN18534,2027-10-24 06:11:00,2027-10-24 10:18:00,2 days 00:05:00
4102,TPH,IJA,AZ20271020TPHIJA13612,13612,2027-10-20 23:16:00,2027-10-21 00:30:00,1,AZ20271022TPHIJA2812,2027-10-22 18:41:00,2027-10-22 19:55:00,1 days 19:25:00
4103,OYC,TPH,AZ20271020OYCTPH17708,17708,2027-10-20 23:25:00,2027-10-21 01:44:00,1,AZ20271021OYCTPH17708,2027-10-21 23:25:00,2027-10-22 01:44:00,1 days 00:00:00
4103,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271023TPHVUY17637,2027-10-23 20:33:00,2027-10-23 21:59:00,2 days 17:49:00
4107,PGM,TPH,AZ20271022PGMTPH18891,18891,2027-10-22 17:10:00,2027-10-22 19:17:00,1,AZ20271022PGMTPH2952,2027-10-23 02:02:00,2027-10-23 04:09:00,0 days 08:52:00
4109,TPH,ERW,AZ20271021TPHERW12992,12992,2027-10-21 20:53:00,2027-10-21 23:22:00,6,AZ20271023TPHERW5969,2027-10-24 05:37:00,2027-10-24 08:06:00,2 days 08:44:00
4111,QHP,TPH,AZ20271022QHPTPH11312,11312,2027-10-22 22:40:00,2027-10-23 01:49:00,1,AZ20271023QHPTPH19553,2027-10-24 00:16:00,2027-10-24 03:25:00,1 days 01:36:00
4115,TPH,CEF,AZ20271020TPHCEF8181,8181,2027-10-20 20:46:00,2027-10-20 22:48:00,1,AZ20271022TPHCEF5687,2027-10-23 09:43:00,2027-10-23 11:45:00,2 days 12:57:00
4116,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,1,AZ20271022TPHNAD10818,2027-10-23 08:37:00,2027-10-23 10:54:00,1 days 00:00:00
4118,GIW,TPH,AZ20271022GIWTPH2504,2504,2027-10-22 19:33:00,2027-10-23 00:41:00,2,AZ20271023GIWTPH14598,2027-10-23 12:30:00,2027-10-23 17:39:00,0 days 16:58:00
4119,TPH,FHY,AZ20271021TPHFHY5119,5119,2027-10-21 20:34:00,2027-10-21 22:30:00,1,AZ20271024TPHFHY5119,2027-10-24 20:34:00,2027-10-24 22:30:00,3 days 00:00:00
411,EYF,TPH,AZ20271022EYFTPH19533,19533,2027-10-22 17:53:00,2027-10-22 19:21:00,2,AZ20271022EYFTPH8027,2027-10-22 20:41:00,2027-10-22 22:09:00,0 days 02:48:00
4120,ERW,TPH,AZ20271020ERWTPH11666,11666,2027-10-20 22:27:00,2027-10-21 01:04:00,1,AZ20271021ERWTPH11666,2027-10-21 22:27:00,2027-10-22 01:04:00,1 days 00:00:00
4122,TPH,ERW,AZ20271020TPHERW7675,7675,2027-10-20 18:47:00,2027-10-20 21:16:00,1,AZ20271023TPHERW7675,2027-10-23 18:47:00,2027-10-23 21:16:00,3 days 00:00:00
4124,TPH,OYC,AZ20271020TPHOYC15133,15133,2027-10-20 20:26:00,2027-10-20 22:29:00,1,AZ20271023TPHOYC15133,2027-10-23 20:26:00,2027-10-23 22:29:00,3 days 00:00:00
4125,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271022TPHVUY19976,2027-10-22 18:36:00,2027-10-22 20:02:00,1 days 15:52:00
4126,NAD,TPH,AZ20271020NADTPH13465,13465,2027-10-21 01:59:00,2027-10-21 04:08:00,3,AZ20271022NADTPH19219,2027-10-22 23:34:00,2027-10-23 01:43:00,1 days 21:35:00
4129,TPH,TZJ,AZ20271021TPHTZJ14583,14583,2027-10-21 22:58:00,2027-10-22 00:38:00,1,AZ20271024TPHTZJ3518,2027-10-24 20:35:00,2027-10-24 22:15:00,2 days 21:37:00
412,CEF,TPH,AZ20271021CEFTPH3898,3898,2027-10-22 01:56:00,2027-10-22 03:51:00,1,AZ20271021CEFTPH115,2027-10-22 05:49:00,2027-10-22 07:44:00,0 days 03:53:00
4134,TPH,KHL,AZ20271021TPHKHL15796,15796,2027-10-22 02:47:00,2027-10-22 09:49:00,1,AZ20271023TPHKHL5917,2027-10-23 23:08:00,2027-10-24 06:14:00,1 days 20:25:00
4134,EID,TPH,AZ20271021EIDTPH2049,2049,2027-10-21 23:14:00,2027-10-22 00:48:00,1,AZ20271023EIDTPH19272,2027-10-23 16:08:00,2027-10-23 17:42:00,1 days 16:54:00
4135,TPH,IJA,AZ20271020TPHIJA13612,13612,2027-10-20 23:16:00,2027-10-21 00:30:00,2,AZ20271023TPHIJA2812,2027-10-23 18:41:00,2027-10-23 19:55:00,2 days 19:25:00
4136,TPH,EID,AZ20271021TPHEID19483,19483,2027-10-21 20:38:00,2027-10-21 22:19:00,1,AZ20271023TPHEID12343,2027-10-24 08:59:00,2027-10-24 10:40:00,2 days 12:21:00
4137,TPH,EID,AZ20271021TPHEID19483,19483,2027-10-21 20:38:00,2027-10-21 22:19:00,1,AZ20271023TPHEID19483,2027-10-23 20:38:00,2027-10-23 22:19:00,2 days 00:00:00
4137,OSW,TPH,AZ20271021OSWTPH11969,11969,2027-10-21 16:30:00,2027-10-21 19:14:00,1,AZ20271023OSWTPH11969,2027-10-23 16:30:00,2027-10-23 19:14:00,2 days 00:00:00
4138,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,1,AZ20271022TPHIJA11417,2027-10-22 18:26:00,2027-10-22 19:40:00,0 days 09:45:00
4139,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,1,AZ20271022TPHIJA11417,2027-10-22 18:26:00,2027-10-22 19:40:00,0 days 09:45:00
4142,TPH,IJA,AZ20271021TPHIJA11985,11985,2027-10-22 08:41:00,2027-10-22 09:55:00,1,AZ20271023TPHIJA11417,2027-10-23 18:26:00,2027-10-23 19:40:00,1 days 09:45:00
4143,VUY,TPH,AZ20271021VUYTPH18329,18329,2027-10-21 23:16:00,2027-10-22 00:40:00,1,AZ20271022VUYTPH11209,2027-10-22 16:20:00,2027-10-22 17:44:00,0 days 17:04:00
4144,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271021TPHCEF5474,2027-10-22 02:48:00,2027-10-22 04:50:00,0 days 06:02:00
4145,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,2,AZ20271024TPHEYF10112,2027-10-24 18:35:00,2027-10-24 19:56:00,2 days 18:38:00
4146,AGQ,TPH,AZ20271020AGQTPH6260,6260,2027-10-21 04:27:00,2027-10-21 07:35:00,1,AZ20271021AGQTPH6260,2027-10-22 04:27:00,2027-10-22 07:35:00,1 days 00:00:00
4147,TPH,PTP,AZ20271021TPHPTP10725,10725,2027-10-22 02:55:00,2027-10-22 09:36:00,2,AZ20271022TPHPTP8447,2027-10-23 05:56:00,2027-10-23 12:37:00,1 days 03:01:00
